ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	79.00	17.00	96.00	100.00	1167.00	34.92	0	0	0	0	N/A	N/A		1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
OXA-350	3001537	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter calcoaceticus	1.00	1.00	2.00	9.49	78.00	0.00	0	0	0	0	N/A	N/A		822	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
MexC	3000800	protein homolog model	CARD; Resistomes & Variants	8	88.37 - 100.0	YES	no data	Pseudomonas aeruginosa	14.00	14.00	28.00	8.30	96.62	0.75	0	0	0	0	N/A	N/A		1164; 1164; 1164; 1164; 1164; 1164; 1164; 1164	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
adeB	3000775	protein homolog model	CARD; Resistomes & Variants	2	96.04 - 100.0	no data	no data	Acinetobacter baumannii; Acinetobacter nosocomialis	7.00	1.00	8.00	8.38	260.50	14.34	0	0	0	0	N/A	N/A		3108; 3108	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
carA	3002817	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces thermotolerans	19.00	19.00	38.00	4.77	79.00	11.00	0	0	0	0	N/A	N/A		1656	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
GES-10	3002339	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	1.00	1.00	2.00	8.68	75.00	0.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-1	3002330	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	YES	Klebsiella pneumoniae; Klebsiella oxytoca; Pseudomonas aeruginosa	2.00	2.00	4.00	11.46	99.00	0.25	0	0	0	0	N/A	N/A		864; 864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
sul2	3000412	protein homolog model	CARD; Resistomes & Variants	9	99.63 - 100.0	YES	no data	Vibrio cholerae; Acinetobacter baumannii; Klebsiella pneumoniae; Salmonella enterica; Shigella flexneri; Escherichia coli	14.00	4.00	18.00	22.10	180.33	0.81	0	0	0	0	N/A	N/A	APH(3'')-Ib (2)	816; 816; 816; 816; 816; 816; 816; 816; 816	sulfonamide resistant sul	sulfonamide antibiotic; sulfone antibiotic	antibiotic target replacement
OXA-333	3001521	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	59.00	11.00	70.00	100.00	825.00	12.76	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tet(40)	3000567	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus suis	2.00	0.00	2.00	6.80	83.00	2.00	0	0	0	0	N/A	N/A	tetO (2)	1221	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(G)	3000174	protein homolog model	CARD; Resistomes & Variants	3	95.4 - 100.0	no data	no data	Pseudomonas sp.; Pseudomonas aeruginosa	16.00	2.00	18.00	34.38	404.33	11.00	0	0	0	0	N/A	N/A		1176; 1176; 1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
RCP-1	3003563	protein homolog model	CARD	1	100.0	no data	no data	Rhodobacter capsulatus	4.00	2.00	6.00	49.66	438.00	28.83	0	0	0	0	N/A	N/A		882	RCP beta-lactamase	penam	antibiotic inactivation
lmrC	3002881	protein homolog model	CARD	1	100.0	no data	no data	Lactococcus lactis	2.00	0.00	2.00	6.82	117.00	44.00	0	0	0	0	N/A	N/A	lmrD (1)	1716	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic	antibiotic target protection
GES-20	3002349	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Escherichia coli; Pseudomonas aeruginosa	8.00	0.00	8.00	58.10	502.00	1.00	0	0	0	0	N/A	N/A		864; 864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-161	3001799	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	36.47	302.00	1.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
ANT(6)-Ib	3002629	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Campylobacter fetus; Clostridium difficile; Clostridium perfringens	3.00	3.00	6.00	8.39	72.00	0.00	0	0	0	0	N/A	N/A		858; 858	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
EBR-1 beta-lactamase	3000842	protein homolog model	CARD	1	100.0	no data	no data	Empedobacter brevis	4.00	0.00	4.00	57.49	407.00	11.00	0	0	0	0	N/A	N/A		708	EBR beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CMY-19	3002030	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	3.48	40.00	0.00	0	0	0	0	N/A	N/A		1149	CMY beta-lactamase	cephamycin	antibiotic inactivation
tet(39)	3000566	protein homolog model	CARD; Resistomes & Variants	7	99.75 - 100.0	YES	YES	Acinetobacter sp.; Acinetobacter baumannii; Acinetobacter nosocomialis; Klebsiella oxytoca; Klebsiella pneumoniae	133.00	39.00	172.00	76.98	914.57	0.68	0	0	0	0	N/A	N/A		1188; 1188; 1188; 1188; 1188; 1188; 1188	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
OXA-240	3001499	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	49.31	395.00	1.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tetQ	3000191	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	23.00	3.00	26.00	80.45	1588.00	38.38	0	0	0	0	N/A	N/A		1974	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
OXA-16	3001411	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	15.50	120.00	0.50	0	0	0	0	N/A	N/A		774	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
mefB	3003107	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Escherichia coli	6.00	2.00	8.00	29.10	358.00	0.00	0	0	0	0	N/A	N/A		1230; 1230	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
novA	3002522	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces niveus	1.00	1.00	2.00	2.11	39.00	11.00	0	0	0	0	N/A	N/A		1848	ATP-binding cassette (ABC) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
aadA2	3002602	protein homolog model	CARD; Resistomes & Variants	18	97.68 - 100.0	YES	YES	Klebsiella pneumoniae; Acinetobacter baumannii; Acinetobacter nosocomialis; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter cloacae; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Morganella morganii; Proteus mirabilis; Pseudomonas aeruginosa; Salmonella enterica; Shigella sonnei; Stenotrophomonas maltophilia; Vibrio parahaemolyticus; Yersinia enterocolitica; Yersinia pestis	41.00	7.00	48.00	29.16	227.44	1.94	0	0	0	0	N/A	N/A	aadA3 (3); AAC(6')-Ib7 (1); OXA-205 (1); aadA17 (1)	780; 780; 780; 780; 780; 780; 780; 780; 780; 780; 780; 780; 780; 780; 780; 780; 780; 780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
aadA6/aadA10	3002622	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa; Escherichia coli	6.00	1.00	7.00	44.78	373.50	0.88	0	0	0	0	N/A	N/A	AAC(3)-Ib (1)	834; 834	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
mphA	3000316	protein homolog model	CARD; Resistomes & Variants	2	99.67 - 100.0	no data	YES	Enterobacteriaceae; Escherichia coli	4.00	0.00	4.00	26.40	241.50	1.00	0	0	0	0	N/A	N/A		915; 915	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
ceoB	3003010	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	15.00	5.00	20.00	21.43	661.00	14.20	0	0	0	0	N/A	N/A	adeF (1)	3084	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic efflux
OXA-119	3001775	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	uncultured bacterium; Pseudomonas aeruginosa	14.00	0.00	14.00	59.30	475.00	3.65	0	0	0	0	N/A	N/A		801; 801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
rosA	3003048	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	2.00	2.00	4.00	3.33	41.00	11.00	0	0	0	0	N/A	N/A		1233	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
OXA-53	3001810	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	3.00	1.00	4.00	31.28	259.00	16.50	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-93	3000960	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	17.54	151.00	5.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-251	3001500	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	16.85	135.00	1.00	0	0	0	0	N/A	N/A	OXA-10 (1)	801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
GES-5	3002334	protein homolog model	CARD; Resistomes & Variants	3	100.0	no data	YES	Escherichia coli; Acinetobacter baumannii; Enterobacter cloacae; Klebsiella pneumoniae; Morganella morganii; Pseudomonas aeruginosa	5.00	3.00	8.00	21.41	185.00	0.58	0	0	0	0	N/A	N/A		864; 864; 864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-233	3001495	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	6.00	2.00	8.00	62.80	503.00	0.75	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
ANT(2'')-Ia	3000230	protein homolog model	CARD; Resistomes & Variants	2	97.18 - 100.0	no data	no data	Pseudomonas aeruginosa	2.00	2.00	4.00	25.94	138.50	3.00	0	0	0	0	N/A	N/A		534; 534	ANT(2'')	aminoglycoside antibiotic	antibiotic inactivation
oleB	3003036	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces antibioticus	12.00	12.00	24.00	6.78	116.00	9.25	0	0	0	0	N/A	N/A		1710	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
aadA22	3002619	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	35.10	278.00	1.00	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-11	3001406	protein homolog model	CARD; Resistomes & Variants	2	99.62 - 100.0	no data	no data	Pseudomonas aeruginosa	3.00	3.00	6.00	16.73	134.00	0.50	0	0	0	0	N/A	N/A		801; 801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
aadA5	3002605	protein homolog model	CARD; Resistomes & Variants	10	99.62 - 100.0	YES	YES	Escherichia coli; Acinetobacter baumannii; Enterobacter kobei; Klebsiella pneumoniae; Serratia marcescens; Citrobacter freundii; Enterobacter aerogenes; Enterobacter cloacae; Klebsiella oxytoca; Morganella morganii; Proteus mirabilis; Pseudomonas aeruginosa; Pseudomonas stutzeri; Salmonella enterica; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Yersinia enterocolitica	29.00	9.00	38.00	36.98	291.80	1.50	0	0	0	0	N/A	N/A		789; 789; 789; 789; 789; 789; 789; 789; 789; 789	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
GES-15	3002344	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	1.00	6.00	40.28	348.00	0.83	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CARB-10	3002249	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	15.00	1.00	16.00	84.62	759.00	8.50	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
EreA2	3002826	protein homolog model	CARD; Resistomes & Variants	3	98.53 - 100.0	no data	no data	Providencia stuartii; Citrobacter freundii; Enterobacter cloacae; Escherichia coli; Klebsiella pneumoniae; Proteus vulgaris; Pseudomonas aeruginosa; Salmonella enterica; Morganella morganii	22.00	2.00	24.00	48.50	595.00	0.92	0	0	0	0	N/A	N/A		1227; 1227; 1227	macrolide esterase	macrolide antibiotic	antibiotic inactivation
GES-2	3002331	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	43.06	372.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA3	3002603	protein homolog model	CARD; Resistomes & Variants	6	84.41 - 100.0	no data	YES	Plasmid NR79; Acinetobacter baumannii; Enterobacter aerogenes; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella pneumoniae; Proteus mirabilis; Pseudomonas aeruginosa; Pseudomonas stutzeri; Salmonella enterica	25.00	3.00	28.00	37.39	296.17	0.83	0	0	0	0	N/A	N/A	aadA2 (3); OXA-118 (1)	792; 792; 792; 792; 792; 792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-183	3001475	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	2.00	4.00	29.21	234.00	0.50	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-205	3001483	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa	6.00	1.00	7.00	32.90	263.50	0.90	0	0	0	0	N/A	N/A	aadA2 (1)	801; 801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-17	3001412	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	38.24	296.00	1.00	0	0	0	0	N/A	N/A		774	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
