ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
aadA23	3002620	protein homolog model	CARD; Resistomes & Variants	4	98.46 - 100.0	no data	YES	Salmonella enterica; Escherichia coli	29.00	6.00	35.00	49.94	389.50	0.78	0	0	0	0	N/A	N/A	dfrA1 (1)	780; 780; 780; 780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
gadX	3000508	protein homolog model	CARD; Resistomes & Variants	15	92.7 - 100.0	YES	no data	Escherichia coli; Shigella sonnei	23.00	7.00	30.00	23.00	189.73	0.80	0	0	0	0	N/A	N/A		825; 825; 825; 825; 825; 825; 825; 825; 825; 825; 825; 825; 825; 825; 825	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
CARB-4	3002243	protein homolog model	CARD; Resistomes & Variants	4	99.31 - 100.0	no data	YES	Pseudomonas aeruginosa; Acinetobacter baumannii; Vibrio cholerae; Pseudomonas putida	31.00	5.00	36.00	66.90	580.00	2.93	0	0	0	0	N/A	N/A	ANT(3'')-IIa (2); aadA15 (1); AAC(3)-Id (1)	867; 867; 867; 867	CARB beta-lactamase	penam	antibiotic inactivation
TEM-43	3000912	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	4.07	35.00	0.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
aadA4	3002604	protein homolog model	CARD; Resistomes & Variants	2	98.85 - 100.0	no data	no data	Acinetobacter baumannii; Escherichia coli; Klebsiella pneumoniae	36.00	4.00	40.00	52.85	417.00	4.25	0	0	0	0	N/A	N/A	OXA-205 (2); OXA-119 (1)	789; 789	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
srmB	3002828	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces ambofaciens	64.00	64.00	128.00	8.41	139.00	10.02	0	0	0	0	N/A	N/A		1653	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
arr-8	3002853	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	6.00	0.00	6.00	95.36	432.00	7.67	0	0	0	0	N/A	N/A		453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
catB3	3002676	protein homolog model	CARD; Resistomes & Variants	5	82.44 - 100.0	YES	YES	Enterobacter cloacae; Acinetobacter baumannii; Citrobacter freundii; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Providencia rettgeri; Pseudomonas aeruginosa; Raoultella planticola; Salmonella enterica; Shigella flexneri	118.00	17.00	135.00	95.01	601.40	1.27	0	0	0	0	N/A	N/A	AAC(6')-Ib (1); OXA-101 (1); OXA-2 (3); OXA-226 (1); aadA (1); arr-3 (2); AAC(3)-Ib (2); OXA-36 (1); aadA6 (1); aadA2 (1); OXA-205 (3); arr-2 (1); CARB-1 (1); AAC(6')-Ib7 (2); catB2 (1); EreA (1); OXA-118 (1); ANT(3'')-IIa (1)	633; 633; 633; 633; 633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
CfxA2	3003002	protein homolog model	CARD	1	100.0	no data	no data	Prevotella intermedia	13.00	5.00	18.00	66.98	647.00	1.78	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
GES-14	3002343	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	10.00	0.00	10.00	53.70	464.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OCH-3	3002516	protein homolog model	CARD	1	100.0	no data	no data	Ochrobactrum anthropi	2.00	0.00	2.00	17.39	204.00	14.00	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
OXA-21	3001416	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Acinetobacter baumannii; Klebsiella pneumoniae; Pseudomonas aeruginosa	40.00	11.00	51.00	80.31	665.00	1.50	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); aadA13 (1)	828; 828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
LEN-9	3002459	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella	1.00	1.00	2.00	7.20	62.00	0.50	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
QnrS8	3002797	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	45.97	302.00	1.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
cmlA5	3002695	protein homolog model	CARD; Resistomes & Variants	6	99.76 - 100.0	YES	YES	uncultured bacterium; Acinetobacter baumannii; Citrobacter freundii; Enterobacter cloacae; Enterobacter hormaechei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Proteus mirabilis; Proteus vulgaris; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas putida; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens	132.00	9.00	141.00	76.96	969.67	0.89	0	0	0	0	N/A	N/A	ANT(2'')-Ia (2); OXA-368 (1); cmlA6 (1); AAC(3)-Ib (1)	1260; 1260; 1260; 1260; 1260; 1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
lsaE	3003206	protein homolog model	CARD; Resistomes & Variants	12	99.8 - 100.0	YES	YES	Staphylococcus aureus; Enterococcus faecalis; Enterococcus faecium; Klebsiella pneumoniae; Staphylococcus pseudintermedius; Streptococcus agalactiae	128.00	7.00	135.00	49.87	740.58	0.89	0	0	0	0	N/A	N/A	lnuB (3)	1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic; pleuromutilin antibiotic	antibiotic target protection
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	100.00	36.00	136.00	100.00	996.00	20.65	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephamycin	antibiotic inactivation
CfxA4	3003005	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	5.00	1.00	6.00	60.14	581.00	0.83	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
AAC(6')-29a	3002583	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	84.60	335.00	1.00	0	0	0	0	N/A	N/A		396	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
aadA9	3002609	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium sp.	1.00	1.00	2.00	16.78	151.00	22.00	0	0	0	0	N/A	N/A		900	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
GES-17	3002346	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	15.86	137.00	0.50	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mexX	3003034	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	6.67	78.00	12.00	0	0	0	0	N/A	N/A		1170	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic	antibiotic efflux
CARB-14	3002252	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	16.83	151.00	0.50	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
lnuC	3002837	protein homolog model	CARD; Resistomes & Variants	6	91.46 - 100.0	YES	no data	Streptococcus agalactiae; Campylobacter coli; Escherichia coli; Clostridium difficile	34.00	6.00	40.00	59.70	295.50	2.54	0	0	0	0	N/A	N/A		495; 495; 495; 495; 495; 495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
OXA-46	3001797	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa	29.00	6.00	35.00	88.45	708.50	0.83	0	0	0	0	N/A	N/A	ANT(2'')-Ia (1)	801; 801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tetW	3000194	protein homolog model	CARD; Resistomes & Variants	4	97.03 - 100.0	no data	no data	Bifidobacterium longum; Clostridium difficile; Klebsiella oxytoca; Streptococcus agalactiae	602.00	82.00	684.00	98.32	1887.75	2.54	0	0	0	0	N/A	N/A	tet(W/N/W) (2)	1920; 1920; 1920; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
QnrB6	3002720	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Pantoea agglomerans; Citrobacter freundii; Enterobacter asburiae; Enterobacter cloacae; Escherichia coli; Klebsiella pneumoniae; Salmonella enterica; Serratia marcescens	6.00	0.00	6.00	43.91	299.00	1.00	0	0	0	0	N/A	N/A		681; 681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
SHV-36	3001094	protein homolog model	CARD; Resistomes & Variants	3	100.0	YES	no data	Klebsiella pneumoniae	4.00	4.00	8.00	6.62	57.00	0.00	0	0	0	0	N/A	N/A		861; 861; 861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
catB8	3002680	protein homolog model	CARD; Resistomes & Variants	5	98.57 - 100.0	YES	YES	Salmonella enterica; Acinetobacter baumannii; Klebsiella pneumoniae; Pseudomonas aeruginosa	19.00	0.00	19.00	43.10	272.80	2.71	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); aadA5 (1); aadA6 (1); AAC(3)-Ib (2); OXA-368 (1); OXA-11 (1); OXA-10 (1); OXA-16 (1)	633; 633; 633; 633; 633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
CARB-3	3002242	protein homolog model	CARD; Resistomes & Variants	3	99.67 - 100.0	YES	YES	Pseudomonas aeruginosa; Achromobacter xylosoxidans; Acinetobacter baumannii; Enterobacter kobei; Escherichia coli; Klebsiella pneumoniae; Proteus mirabilis; Providencia rettgeri; Pseudomonas stutzeri; Salmonella enterica	89.00	3.00	92.00	75.34	689.33	0.89	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (3); ANT(2'')-Ia (7); aadA (1)	915; 915; 915	CARB beta-lactamase	penam	antibiotic inactivation
GES-9	3002338	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa	6.00	0.00	6.00	37.04	320.00	1.00	0	0	0	0	N/A	N/A		864; 864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-164	3001662	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Acinetobacter baumannii	2.00	2.00	4.00	15.60	131.50	0.50	0	0	0	0	N/A	N/A		843; 843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
AAC(3)-VIIIa	3002542	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	1.00	1.00	2.00	3.02	26.00	11.00	0	0	0	0	N/A	N/A		861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD; Resistomes & Variants	2	99.62 - 100.0	no data	no data	Aeromonas media; Klebsiella pneumoniae	9.00	1.00	10.00	34.97	277.00	0.94	0	0	0	0	N/A	N/A		792; 792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tetA(P)	3000180	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Clostridium perfringens	11.00	7.00	18.00	32.07	405.00	0.50	0	0	0	0	N/A	N/A		1263; 1263	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
VIM-26	3002296	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	12.98	104.00	0.50	0	0	0	0	N/A	N/A		801	VIM beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
dfrA25	3003020	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	0.00	1.00	6.97	32.00	0.00	0	0	0	0	N/A	N/A	OXA-129 (1)	459	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
CARB-16	3002255	protein homolog model	CARD; Resistomes & Variants	5	99.66 - 100.0	no data	no data	Psychrobacter maritimus; Acinetobacter baumannii; Klebsiella pneumoniae; Acinetobacter nosocomialis	12.00	4.00	16.00	29.94	268.60	0.67	0	0	0	0	N/A	N/A		897; 897; 897; 897; 897	CARB beta-lactamase	penam	antibiotic inactivation
SHV-82	3001136	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	6.62	57.00	0.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	1.00	4.00	25.36	210.00	0.50	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD; Resistomes & Variants	3	100.0	no data	YES	Pseudomonas aeruginosa; Enterobacter cloacae; Klebsiella pneumoniae; Escherichia coli	79.00	21.00	100.00	81.86	434.67	8.20	0	0	0	0	N/A	N/A	catB3 (2); qacH (2); cmlA5 (1); catB8 (2); CARB-1 (1); GES-8 (1); aadA (1); aadA3 (1); aadA6 (1); aadA11 (1); OXA-141 (1)	531; 531; 531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
aadA21	3002618	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	6.00	0.00	6.00	44.32	351.00	1.00	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-96	3001631	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	8.19	69.00	0.50	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
emrK	3000206	protein homolog model	CARD; Resistomes & Variants	17	100.0	YES	no data	Escherichia coli; Shigella dysenteriae; Shigella flexneri; Shigella sonnei	33.00	4.00	37.00	23.08	243.71	0.90	0	0	0	0	N/A	N/A	emrY (3)	1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056; 1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
OXA-211	3001710	protein homolog model	CARD; Resistomes & Variants	2	96.35 - 100.0	no data	no data	Acinetobacter johnsonii; Acinetobacter nosocomialis	3.00	1.00	4.00	24.55	202.50	3.25	0	0	0	0	N/A	N/A		825; 825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
ErmF	3000498	protein homolog model	CARD; Resistomes & Variants	2	98.87 - 100.0	no data	no data	Bacteroides fragilis; Escherichia coli	72.00	15.00	87.00	100.00	801.00	4.76	0	0	0	0	N/A	N/A	OXA-209 (1)	801; 801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	20.00	20.00	40.00	10.49	147.00	4.20	0	0	0	0	N/A	N/A		1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
CARB-6	3002245	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	8.00	0.00	8.00	56.52	490.00	1.00	0	0	0	0	N/A	N/A		867	CARB beta-lactamase	penam	antibiotic inactivation
aadA25	3003197	protein homolog model	CARD; Resistomes & Variants	2	96.58 - 100.0	no data	no data	Pasteurella multocida; Escherichia coli	6.00	3.00	9.00	21.41	169.50	2.50	0	0	0	0	N/A	N/A	cmlA1 (1)	792; 792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
aadA	3002601	protein homolog model	CARD; Resistomes & Variants	29	86.69 - 100.0	YES	YES	Bacteria; Acinetobacter baumannii; Enterobacter asburiae; Enterobacter cloacae; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Proteus mirabilis; Pseudomonas aeruginosa; Pseudomonas putida; Salmonella enterica; Shigella sonnei; Citrobacter freundii; Enterobacter aerogenes; Providencia stuartii; Shigella dysenteriae; Shigella flexneri; Pseudomonas stutzeri; Serratia marcescens; Enterobacter hormaechei; Raoultella planticola	531.00	70.00	601.00	79.78	631.83	1.85	0	0	0	0	N/A	N/A	OXA-2 (4); dfrA15 (4); OXA-663 (2); catB3 (1); OXA-240 (1); OXA-256 (1); lnuF (3); CARB-3 (1); dfrA1 (3); aadA8 (1); aadA2 (1); OXA-34 (1); AAC(3)-Ib (1); OXA-74 (1); ANT(3'')-IIa (1); OXA-161 (1); AAC(6')-Ib (1); sul1 (1)	792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792; 792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tet(31)	3000476	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas salmonicida	37.00	5.00	42.00	92.54	1141.00	38.71	0	0	0	0	N/A	N/A		1233	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
AAC(6')-29b	3002584	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	31.31	124.00	11.00	0	0	0	0	N/A	N/A	aadA6 (1)	396	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
OXA-15	3001410	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa	13.00	2.00	15.00	71.74	594.00	0.65	0	0	0	0	N/A	N/A	aadA5 (1)	828; 828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-347	3001777	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	29.00	13.00	42.00	56.85	469.00	26.48	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
AIM-1	3000853	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	1.00	12.00	60.86	555.00	40.33	0	0	0	0	N/A	N/A		912	AIM beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
SHV-62	3001117	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	0.00	4.00	32.64	281.00	1.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
catB2	3002675	protein homolog model	CARD; Resistomes & Variants	4	88.1 - 100.0	YES	no data	Pasteurella multocida; Enterobacter cloacae; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Providencia rettgeri; Vibrio parahaemolyticus; Pseudomonas putida	16.00	1.00	17.00	49.01	310.25	3.42	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (2); catB3 (1)	633; 633; 633; 633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
GES-11	3002340	protein homolog model	CARD; Resistomes & Variants	3	98.95 - 100.0	no data	YES	Acinetobacter baumannii; Klebsiella pneumoniae; Pseudomonas aeruginosa	9.00	3.00	12.00	24.58	212.33	0.72	0	0	0	0	N/A	N/A	ANT(2'')-Ia (1); dfrA7 (1)	864; 864; 864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AAC(6')-IIc	3002596	protein homolog model	CARD; Resistomes & Variants	2	99.48 - 100.0	no data	no data	Pseudomonas aeruginosa; Escherichia coli	2.00	1.00	3.00	16.16	94.00	0.50	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	582; 582	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
TEM-30	3000900	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	11.50	99.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CfxA	3003001	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides vulgatus	6.00	2.00	8.00	69.88	675.00	0.62	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
AAC(3)-Id	3002529	protein homolog model	CARD; Resistomes & Variants	4	98.73 - 100.0	YES	no data	Salmonella enterica; Acinetobacter baumannii; Pseudomonas aeruginosa; Pseudomonas stutzeri	27.00	7.00	34.00	74.95	357.50	0.79	0	0	0	0	N/A	N/A	qacH (2); CARB-4 (1); dfrA15 (2); AAC(6')-Ib7 (1)	477; 477; 477; 477	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
arr-3	3002848	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Escherichia coli	6.00	0.00	6.00	58.72	266.00	1.00	0	0	0	0	N/A	N/A	catB3 (2)	453; 453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
vanRM	3002928	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	1.00	1.00	2.00	20.03	140.00	4.50	0	0	0	0	N/A	N/A		699	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
GES-13	3002342	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	23.61	204.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OCH-4	3002517	protein homolog model	CARD	1	100.0	no data	no data	Ochrobactrum anthropi	2.00	0.00	2.00	22.68	266.00	1.00	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	70.00	4.00	74.00	100.00	1167.00	39.24	0	0	0	0	N/A	N/A		1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
