ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXA-229	3001692	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bereziniae	1.00	1.00	2.00	12.76	106.00	0.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
CfxA2	3003002	protein homolog model	CARD	1	100.0	no data	no data	Prevotella intermedia	2.00	2.00	4.00	13.04	126.00	0.50	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
OXA-199	3001814	protein homolog model	CARD	1	100.0	no data	no data	Shewanella xiamenensis	1.00	1.00	2.00	3.76	30.00	0.00	0	0	0	0	N/A	N/A		798	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
cmlA5	3002695	protein homolog model	CARD; Resistomes & Variants	5	99.76 - 100.0	YES	YES	uncultured bacterium; Acinetobacter baumannii; Citrobacter freundii; Enterobacter cloacae; Enterobacter hormaechei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Proteus mirabilis; Proteus vulgaris; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas putida; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens	10.00	0.00	10.00	22.06	278.00	1.00	0	0	0	0	N/A	N/A		1260; 1260; 1260; 1260; 1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
CMY-65	3002078	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter sp.	1.00	1.00	2.00	4.01	46.00	0.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
lsaE	3003206	protein homolog model	CARD; Resistomes & Variants	10	99.8 - 100.0	YES	YES	Staphylococcus aureus; Enterococcus faecalis; Enterococcus faecium; Klebsiella pneumoniae; Staphylococcus pseudintermedius; Streptococcus agalactiae	63.00	7.00	70.00	34.45	511.50	0.90	0	0	0	0	N/A	N/A		1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic; pleuromutilin antibiotic	antibiotic target protection
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	11.00	7.00	18.00	59.54	593.00	22.67	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephamycin	antibiotic inactivation
CMY-110	3002071	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	16.32	187.00	11.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CfxA4	3003005	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	5.00	1.00	6.00	36.13	349.00	0.50	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
TEM-176	3001041	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
SHV-188	3003155	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	15.12	132.00	0.50	0	0	0	0	N/A	N/A		873	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrB2	3002715	protein homolog model	CARD; Resistomes & Variants	2	99.53 - 100.0	no data	YES	Proteus mirabilis; Klebsiella pneumoniae	3.00	1.00	4.00	25.81	166.50	0.25	0	0	0	0	N/A	N/A		645; 645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CARB-14	3002252	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	2.00	6.00	53.85	483.00	0.67	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
lnuC	3002837	protein homolog model	CARD; Resistomes & Variants	6	91.46 - 100.0	YES	no data	Streptococcus agalactiae; Campylobacter coli; Escherichia coli; Clostridium difficile	11.00	9.00	20.00	26.60	131.67	1.54	0	0	0	0	N/A	N/A		495; 495; 495; 495; 495; 495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
tetW	3000194	protein homolog model	CARD; Resistomes & Variants	4	97.03 - 100.0	no data	no data	Bifidobacterium longum; Clostridium difficile; Klebsiella oxytoca; Streptococcus agalactiae	174.00	18.00	192.00	85.05	1633.00	3.17	0	0	0	0	N/A	N/A		1920; 1920; 1920; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
TEM-33	3000903	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	3.95	34.00	0.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CARB-3	3002242	protein homolog model	CARD; Resistomes & Variants	2	99.67 - 100.0	YES	YES	Pseudomonas aeruginosa; Achromobacter xylosoxidans; Acinetobacter baumannii; Enterobacter kobei; Escherichia coli; Klebsiella pneumoniae; Proteus mirabilis; Providencia rettgeri; Pseudomonas stutzeri; Salmonella enterica	13.00	2.00	15.00	47.87	438.00	0.85	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	915; 915	CARB beta-lactamase	penam	antibiotic inactivation
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	2.00	0.00	2.00	31.11	280.00	1.00	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
macB	3000535	protein homolog model	CARD; Resistomes & Variants	116	97.52 - 100.0	YES	no data	Neisseria gonorrhoeae; Neisseria meningitidis	207.00	147.00	354.00	6.24	120.76	0.84	0	0	0	0	N/A	N/A		1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
OXA-164	3001662	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	29.18	246.00	1.00	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	1.00	1.00	2.00	2.84	48.00	11.00	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
TEM-95	3000962	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	31.13	268.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
adeH	3000779	protein homolog model	CARD; Resistomes & Variants	2	99.17 - 100.0	no data	no data	Acinetobacter baumannii	5.00	1.00	6.00	14.88	216.00	11.00	0	0	0	0	N/A	N/A		1452; 1452	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	26.88	254.00	14.00	0	0	0	0	N/A	N/A		945	TLA beta-lactamase	fluoroquinolone antibiotic; monobactam; cephalosporin	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	1.00	9.00	56.76	470.00	0.89	0	0	0	0	N/A	N/A	OXA-210 (1); OXA-2 (1); OXA-415 (1)	828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-228	3001691	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bereziniae	1.00	1.00	2.00	15.88	132.00	0.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa; Escherichia coli	22.00	13.00	35.00	44.35	235.50	7.03	0	0	0	0	N/A	N/A	qacH (3)	531; 531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
QnrB19	3002734	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Escherichia coli; Enterobacter cloacae; Klebsiella pneumoniae; Salmonella enterica	2.00	2.00	4.00	11.71	75.50	0.25	0	0	0	0	N/A	N/A		645; 645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-211	3001710	protein homolog model	CARD; Resistomes & Variants	2	96.35 - 100.0	no data	no data	Acinetobacter johnsonii; Acinetobacter nosocomialis	27.00	12.00	39.00	67.88	560.00	6.96	0	0	0	0	N/A	N/A	OXA-309 (1)	825; 825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
emeA	3003551	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	1.00	2.00	2.71	32.00	11.00	0	0	0	0	N/A	N/A		1182	multidrug and toxic compound extrusion (MATE) transporter	acridine dye	antibiotic efflux
ErmF	3000498	protein homolog model	CARD; Resistomes & Variants	2	98.87 - 100.0	no data	no data	Bacteroides fragilis; Escherichia coli	15.00	2.00	17.00	71.29	571.00	9.84	0	0	0	0	N/A	N/A	tetX (1)	801; 801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	2.00	2.00	4.00	6.07	85.00	11.00	0	0	0	0	N/A	N/A		1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
CARB-6	3002245	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	1.00	1.00	2.00	17.42	151.00	0.50	0	0	0	0	N/A	N/A		867	CARB beta-lactamase	penam	antibiotic inactivation
ACT-1	3001821	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	11.52	132.00	0.50	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
OXA-15	3001410	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa	13.00	4.00	17.00	54.35	450.00	0.78	0	0	0	0	N/A	N/A	ANT(3'')-IIa (1)	828; 828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
AIM-1	3000853	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	2.00	6.00	50.77	463.00	28.33	0	0	0	0	N/A	N/A		912	AIM beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
OXA-28	3001423	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	25.22	202.00	1.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
CTX-M-8	3001871	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter amalonaticus	1.00	1.00	2.00	4.11	36.00	0.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CfxA	3003001	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides vulgatus	6.00	2.00	8.00	47.41	458.00	0.38	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
AAC(2')-Ib	3002524	protein homolog model	CARD	1	100.0	no data	no data	Mycobacterium fortuitum	4.00	0.00	4.00	29.42	173.00	22.00	0	0	0	0	N/A	N/A		588	AAC(2')	aminoglycoside antibiotic	antibiotic inactivation
vanRM	3002928	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	1.00	1.00	2.00	4.01	28.00	11.00	0	0	0	0	N/A	N/A		699	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
GES-13	3002342	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	15.51	134.00	0.50	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
FOX-2	3002156	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	5.57	64.00	11.00	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
OXA-207	3001485	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Acinetobacter pittii; Acinetobacter baumannii	4.00	0.00	4.00	28.26	234.00	1.00	0	0	0	0	N/A	N/A		828; 828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	102.00	27.00	129.00	100.00	1167.00	32.26	0	0	0	0	N/A	N/A	ErmF (1)	1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
iri	3002884	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus equi	2.00	2.00	4.00	2.29	33.00	11.00	0	0	0	0	N/A	N/A		1440	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
lnuB	3002836	protein homolog model	CARD; Resistomes & Variants	4	99.63 - 100.0	YES	YES	Streptococcus lutetiensis; Enterococcus faecalis; Enterococcus faecium; Klebsiella pneumoniae; Staphylococcus aureus; Staphylococcus pseudintermedius; Streptococcus agalactiae	30.00	8.00	38.00	58.02	466.50	0.70	0	0	0	0	N/A	N/A		804; 804; 804; 804	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
CfxA5	3003096	protein homolog model	CARD	1	100.0	no data	no data	Parabacteroides distasonis	2.00	0.00	2.00	24.64	238.00	1.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
OXA-26	3001421	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	12.20	101.00	0.50	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
smeE	3003056	protein homolog model	CARD; Resistomes & Variants	64	95.47 - 100.0	YES	no data	Stenotrophomonas maltophilia	127.00	63.00	190.00	4.68	146.17	2.36	0	0	0	0	N/A	N/A	adeF (3); MexD (1)	3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
OXA-36	3001430	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	20.46	151.00	1.00	0	0	0	0	N/A	N/A	OXA-2 (1)	738	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
carA	3002817	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces thermotolerans	24.00	24.00	48.00	5.68	94.00	11.00	0	0	0	0	N/A	N/A		1656	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
ErmX	3000596	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium striatum	12.00	2.00	14.00	73.23	558.00	35.00	0	0	0	0	N/A	N/A		762	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
sul2	3000412	protein homolog model	CARD; Resistomes & Variants	18	99.63 - 100.0	YES	YES	Vibrio cholerae; Enterobacter asburiae; Escherichia coli; Klebsiella pneumoniae; Pseudomonas aeruginosa; Shigella flexneri; Shigella sonnei; Salmonella enterica	29.00	13.00	42.00	20.59	168.00	0.56	0	0	0	0	N/A	N/A		816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816	sulfonamide resistant sul	sulfonamide antibiotic; sulfone antibiotic	antibiotic target replacement
OXA-129	3001811	protein homolog model	CARD; Resistomes & Variants	3	99.63 - 100.0	YES	no data	Salmonella enterica; Enterobacter cloacae; Pseudomonas aeruginosa	6.00	2.00	8.00	36.23	291.33	0.83	0	0	0	0	N/A	N/A		804; 804; 804	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-333	3001521	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	6.00	0.00	6.00	67.27	555.00	17.67	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
rphA	3000444	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces sp.	2.00	2.00	4.00	5.35	139.00	11.00	0	0	0	0	N/A	N/A		2598	rifampin phosphotransferase	rifamycin antibiotic	antibiotic inactivation
tet(40)	3000567	protein homolog model	CARD; Resistomes & Variants	2	99.75 - 100.0	YES	no data	Streptococcus suis; Clostridium difficile	73.00	7.00	80.00	95.25	1163.00	1.63	0	0	0	0	N/A	N/A	tet(W/N/W) (1); tetO (1)	1221; 1221	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(C)	3000167	protein homolog model	CARD; Resistomes & Variants	15	76.84 - 100.0	YES	YES	Aeromonas salmonicida; Citrobacter freundii; Citrobacter youngae; Enterobacter cloacae; Escherichia coli; Klebsiella pneumoniae; Micrococcus luteus; Proteus penneri; Pseudomonas aeruginosa; Salmonella enterica; Staphylococcus epidermidis; Stenotrophomonas maltophilia; Vibrio cholerae; Chlamydia trachomatis; Enterobacter aerogenes; Pseudomonas fluorescens; Proteus mirabilis	77.00	19.00	96.00	34.28	408.33	1.46	0	0	0	0	N/A	N/A		1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(G)	3000174	protein homolog model	CARD; Resistomes & Variants	4	95.4 - 100.0	no data	no data	Pseudomonas sp.; Pseudomonas aeruginosa	38.00	6.00	44.00	51.70	608.00	7.14	0	0	0	0	N/A	N/A		1176; 1176; 1176; 1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
RCP-1	3003563	protein homolog model	CARD	1	100.0	no data	no data	Rhodobacter capsulatus	9.00	1.00	10.00	60.20	531.00	37.40	0	0	0	0	N/A	N/A		882	RCP beta-lactamase	penam	antibiotic inactivation
lmrC	3002881	protein homolog model	CARD	1	100.0	no data	no data	Lactococcus lactis	11.00	0.00	11.00	52.62	903.00	44.00	0	0	0	0	N/A	N/A	lmrD (1)	1716	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic	antibiotic target protection
ErmG	3000522	protein homolog model	CARD; Resistomes & Variants	3	98.77 - 100.0	YES	no data	Bacteroides thetaiotaomicron; Clostridium difficile; Enterococcus faecium	7.00	7.00	14.00	21.09	155.00	2.46	0	0	0	0	N/A	N/A		735; 735; 735	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
EreA	3000361	protein homolog model	CARD; Resistomes & Variants	3	98.28 - 100.0	no data	YES	Escherichia coli; Salmonella enterica	4.00	1.00	5.00	14.44	176.33	4.17	0	0	0	0	N/A	N/A	OXA-210 (1)	1221; 1221; 1221	macrolide esterase	macrolide antibiotic	antibiotic inactivation
SHV-25	3001083	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	18.35	158.00	1.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
cmlB1	3002699	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Bordetella bronchiseptica; Enterobacter cloacae; Pseudomonas aeruginosa	14.00	6.00	20.00	36.34	460.00	0.23	0	0	0	0	N/A	N/A		1266; 1266	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
catS	3002688	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	4.00	4.00	8.00	54.47	268.00	16.00	0	0	0	0	N/A	N/A		492	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
OXA-420	3003116	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	29.00	7.00	36.00	100.00	843.00	7.19	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-161	3001799	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	10.00	0.00	10.00	81.52	675.00	1.00	0	0	0	0	N/A	N/A	AAC(6')-31 (1); OXA-2 (1)	828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
AAC(6')-31	3002585	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas putida; Acinetobacter baumannii; Klebsiella pneumoniae	6.00	0.00	6.00	43.84	227.50	1.00	0	0	0	0	N/A	N/A	OXA-161 (1); OXA-34 (1)	519; 519	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
OXA-58	3001611	protein homolog model	CARD; Resistomes & Variants	3	100.0	YES	YES	Acinetobacter baumannii; Acinetobacter nosocomialis; Klebsiella pneumoniae; Proteus mirabilis	5.00	1.00	6.00	23.57	198.67	0.67	0	0	0	0	N/A	N/A		843; 843; 843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
