ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
FOX-3	3002157	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	2.00	0.00	2.00	22.54	259.00	1.00	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
srmB	3002828	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces ambofaciens	13.00	11.00	24.00	2.24	37.00	11.92	0	0	0	0	N/A	N/A		1653	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
catB3	3002676	protein homolog model	CARD; Resistomes & Variants	3	99.52 - 100.0	YES	YES	Enterobacter cloacae; Acinetobacter baumannii; Citrobacter freundii; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Providencia rettgeri; Pseudomonas aeruginosa; Raoultella planticola; Salmonella enterica; Shigella flexneri	11.00	1.00	12.00	40.81	258.33	0.92	0	0	0	0	N/A	N/A	OXA-368 (1)	633; 633; 633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
tet(E)	3000173	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	24.79	302.00	44.00	0	0	0	0	N/A	N/A		1218	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
GES-14	3002343	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	11.11	96.00	1.00	0	0	0	0	N/A	N/A	qacH (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-21	3001416	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Acinetobacter baumannii; Klebsiella pneumoniae; Pseudomonas aeruginosa	5.00	1.00	6.00	37.56	311.00	4.62	0	0	0	0	N/A	N/A		828; 828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
cmlA5	3002695	protein homolog model	CARD; Resistomes & Variants	2	99.76 - 100.0	no data	no data	uncultured bacterium; Escherichia coli	3.00	1.00	4.00	14.76	186.00	0.50	0	0	0	0	N/A	N/A		1260; 1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
lsaE	3003206	protein homolog model	CARD; Resistomes & Variants	11	99.8 - 100.0	YES	YES	Staphylococcus aureus; Enterococcus faecalis; Enterococcus faecium; Klebsiella pneumoniae; Staphylococcus pseudintermedius; Streptococcus agalactiae	65.00	5.00	70.00	37.94	563.45	0.88	0	0	0	0	N/A	N/A	lnuB (2)	1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic; pleuromutilin antibiotic	antibiotic target protection
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	5.00	1.00	6.00	53.11	529.00	27.83	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephamycin	antibiotic inactivation
LEN-20	3002467	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	23.00	198.00	1.00	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
CMY-110	3002071	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	26.35	302.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CfxA4	3003005	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	2.00	0.00	2.00	30.23	292.00	1.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
OXA-31	3001425	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	22.86	190.00	1.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
CMY-83	3002096	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	2.00	0.00	2.00	26.35	302.00	11.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CARB-14	3002252	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	16.83	151.00	0.50	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
lnuC	3002837	protein homolog model	CARD; Resistomes & Variants	4	97.56 - 100.0	no data	no data	Streptococcus agalactiae; Campylobacter coli; Escherichia coli; Clostridium difficile	10.00	2.00	12.00	43.28	214.25	0.81	0	0	0	0	N/A	N/A		495; 495; 495; 495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
APH(2'')-IVa	3002637	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	3.00	3.00	6.00	47.13	427.00	0.50	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-46	3001797	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa	3.00	1.00	4.00	21.60	173.00	0.50	0	0	0	0	N/A	N/A		801; 801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tetW	3000194	protein homolog model	CARD; Resistomes & Variants	4	97.03 - 100.0	no data	no data	Bifidobacterium longum; Clostridium difficile; Klebsiella oxytoca; Streptococcus agalactiae	168.00	12.00	180.00	86.16	1654.25	3.60	0	0	0	0	N/A	N/A		1920; 1920; 1920; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
QnrB6	3002720	protein homolog model	CARD	1	100.0	no data	no data	Pantoea agglomerans	2.00	0.00	2.00	35.98	245.00	1.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CTX-M-30	3001892	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	21.69	190.00	1.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
GES-9	3002338	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	34.95	302.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-191	3001051	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	34.66	262.00	1.00	0	0	0	0	N/A	N/A		756	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
macB	3000535	protein homolog model	CARD; Resistomes & Variants	70	97.52 - 100.0	YES	no data	Neisseria gonorrhoeae; Neisseria meningitidis	109.00	61.00	170.00	6.01	116.23	1.20	0	0	0	0	N/A	N/A		1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935; 1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	1.00	1.00	2.00	2.84	48.00	11.00	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
tetA(P)	3000180	protein homolog model	CARD; Resistomes & Variants	3	97.86 - 100.0	no data	YES	Clostridium perfringens	5.00	1.00	6.00	17.87	225.67	4.17	0	0	0	0	N/A	N/A		1263; 1263; 1263	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
QnrD2	3002789	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	11.00	1.00	12.00	79.53	513.00	0.92	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CARB-16	3002255	protein homolog model	CARD; Resistomes & Variants	5	99.66 - 100.0	no data	no data	Psychrobacter maritimus; Acinetobacter baumannii; Klebsiella pneumoniae; Acinetobacter nosocomialis	16.00	2.00	18.00	34.74	311.60	0.93	0	0	0	0	N/A	N/A		897; 897; 897; 897; 897	CARB beta-lactamase	penam	antibiotic inactivation
OXA-228	3001691	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bereziniae	1.00	1.00	2.00	7.34	61.00	11.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
aadA21	3002618	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	30.56	242.00	1.00	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
dfrA20	3003016	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	2.00	0.00	2.00	49.80	254.00	44.00	0	0	0	0	N/A	N/A		510	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
OXA-211	3001710	protein homolog model	CARD; Resistomes & Variants	2	96.35 - 100.0	no data	no data	Acinetobacter johnsonii; Acinetobacter nosocomialis	16.00	2.00	18.00	75.09	619.50	11.60	0	0	0	0	N/A	N/A		825; 825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
emeA	3003551	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	4.00	4.00	8.00	5.75	68.00	11.00	0	0	0	0	N/A	N/A		1182	multidrug and toxic compound extrusion (MATE) transporter	acridine dye	antibiotic efflux
ErmF	3000498	protein homolog model	CARD; Resistomes & Variants	2	98.87 - 100.0	no data	no data	Bacteroides fragilis; Escherichia coli	10.00	2.00	12.00	43.50	348.50	2.42	0	0	0	0	N/A	N/A		801; 801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
OXA-355	3001542	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bereziniae	1.00	1.00	2.00	11.07	92.00	0.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	1.00	1.00	2.00	4.71	66.00	11.00	0	0	0	0	N/A	N/A		1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
aadA25	3003197	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	2.00	1.00	3.00	26.39	209.00	1.00	0	0	0	0	N/A	N/A	AAC(6')-IIc (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-15	3001410	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa	2.00	1.00	3.00	15.16	125.50	0.75	0	0	0	0	N/A	N/A	sul1 (1)	828; 828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-347	3001777	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	3.00	1.00	4.00	44.36	366.00	27.50	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
GES-13	3002342	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	20.72	179.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	32.00	4.00	36.00	100.00	1167.00	37.89	0	0	0	0	N/A	N/A		1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
iri	3002884	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus equi	1.00	1.00	2.00	2.71	39.00	11.00	0	0	0	0	N/A	N/A		1440	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
lnuB	3002836	protein homolog model	CARD; Resistomes & Variants	4	99.63 - 100.0	YES	YES	Streptococcus lutetiensis; Enterococcus faecalis; Enterococcus faecium; Klebsiella pneumoniae; Staphylococcus aureus; Staphylococcus pseudintermedius; Streptococcus agalactiae	36.00	4.00	40.00	73.94	594.50	0.80	0	0	0	0	N/A	N/A	lsaE (2)	804; 804; 804; 804	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
OXA-3	3001398	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	1.00	4.00	42.15	349.00	0.50	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
QnrD1	3002788	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Salmonella enterica; Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Proteus vulgaris; Providencia rettgeri	80.00	8.00	88.00	100.00	645.00	0.89	0	0	0	0	N/A	N/A		645; 645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CfxA5	3003096	protein homolog model	CARD	1	100.0	no data	no data	Parabacteroides distasonis	2.00	0.00	2.00	14.08	136.00	0.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
TEM-68	3000935	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
adeB	3000775	protein homolog model	CARD; Resistomes & Variants	2	96.04 - 100.0	no data	no data	Acinetobacter baumannii; Acinetobacter nosocomialis	5.00	1.00	6.00	8.97	279.00	9.25	0	0	0	0	N/A	N/A		3108; 3108	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
smeE	3003056	protein homolog model	CARD; Resistomes & Variants	44	95.48 - 100.0	YES	no data	Stenotrophomonas maltophilia	93.00	32.00	125.00	5.14	160.61	1.81	0	0	0	0	N/A	N/A	smeD (1)	3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
CMY-74	3002087	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	4.00	0.00	4.00	23.82	273.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
VEB-9	3002378	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Pseudomonas aeruginosa; Acinetobacter baumannii; Klebsiella pneumoniae	4.00	0.00	4.00	32.83	295.50	1.00	0	0	0	0	N/A	N/A		900; 900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
ANT(6)-Ia	3002626	protein homolog model	CARD; Resistomes & Variants	5	99.65 - 100.0	YES	no data	Exiguobacterium sp.; Enterococcus faecium; Streptococcus agalactiae; Staphylococcus aureus	10.00	2.00	12.00	24.54	212.00	0.80	0	0	0	0	N/A	N/A		864; 864; 864; 864; 864	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
SHV-106	3001155	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	9.18	79.00	0.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-36	3001430	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	8.81	65.00	0.00	0	0	0	0	N/A	N/A		738	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
carA	3002817	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces thermotolerans	9.00	7.00	16.00	2.17	36.00	11.12	0	0	0	0	N/A	N/A		1656	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
GES-1	3002330	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	YES	Klebsiella pneumoniae; Klebsiella oxytoca; Pseudomonas aeruginosa	4.00	0.00	4.00	32.06	277.00	6.00	0	0	0	0	N/A	N/A		864; 864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CTX-M-77	3001938	protein homolog model	CARD	1	100.0	no data	no data	Kluyvera ascorbata	2.00	0.00	2.00	25.57	224.00	2.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
ErmX	3000596	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium striatum	2.00	0.00	2.00	37.14	283.00	44.00	0	0	0	0	N/A	N/A		762	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
OXA-333	3001521	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	22.00	4.00	26.00	97.09	801.00	12.04	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
VEB-8	3002377	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	16.33	147.00	0.50	0	0	0	0	N/A	N/A		900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
tet(40)	3000567	protein homolog model	CARD; Resistomes & Variants	2	99.75 - 100.0	YES	no data	Streptococcus suis; Clostridium difficile	20.00	1.00	21.00	63.43	774.50	0.77	0	0	0	0	N/A	N/A	tetO (1)	1221; 1221	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(C)	3000167	protein homolog model	CARD; Resistomes & Variants	13	76.84 - 100.0	YES	YES	Aeromonas salmonicida; Citrobacter freundii; Citrobacter youngae; Enterobacter cloacae; Escherichia coli; Klebsiella pneumoniae; Micrococcus luteus; Proteus penneri; Pseudomonas aeruginosa; Salmonella enterica; Staphylococcus epidermidis; Stenotrophomonas maltophilia; Vibrio cholerae; Chlamydia trachomatis; Enterobacter aerogenes; Pseudomonas fluorescens; Proteus mirabilis	60.00	4.00	64.00	35.25	419.85	1.75	0	0	0	0	N/A	N/A		1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
RCP-1	3003563	protein homolog model	CARD	1	100.0	no data	no data	Rhodobacter capsulatus	4.00	2.00	6.00	32.43	286.00	29.33	0	0	0	0	N/A	N/A		882	RCP beta-lactamase	penam	antibiotic inactivation
lmrC	3002881	protein homolog model	CARD	1	100.0	no data	no data	Lactococcus lactis	19.00	0.00	19.00	87.12	1495.00	42.84	0	0	0	0	N/A	N/A	lmrD (1)	1716	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic	antibiotic target protection
GES-20	3002349	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	43.75	378.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ErmG	3000522	protein homolog model	CARD; Resistomes & Variants	3	98.77 - 100.0	YES	no data	Bacteroides thetaiotaomicron; Clostridium difficile; Enterococcus faecium	12.00	2.00	14.00	39.64	291.33	6.22	0	0	0	0	N/A	N/A		735; 735; 735	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
EreA	3000361	protein homolog model	CARD; Resistomes & Variants	2	99.75 - 100.0	no data	no data	Escherichia coli	10.00	2.00	12.00	49.51	604.50	2.12	0	0	0	0	N/A	N/A		1221; 1221	macrolide esterase	macrolide antibiotic	antibiotic inactivation
BEL-1	3002385	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	33.22	283.00	1.00	0	0	0	0	N/A	N/A		852	BEL beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
OXA-255	3001690	protein homolog model	CARD; Resistomes & Variants	2	99.27 - 100.0	no data	no data	Acinetobacter pittii; Acinetobacter baumannii	2.00	2.00	4.00	12.75	105.50	0.00	0	0	0	0	N/A	N/A		828; 828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
APH(6)-Id	3002660	protein homolog model	CARD; Resistomes & Variants	23	98.92 - 100.0	YES	YES	Pseudomonas aeruginosa; Acinetobacter baumannii; Klebsiella pneumoniae; Shigella dysenteriae; Shigella sonnei; Escherichia coli; Salmonella enterica	42.00	3.00	45.00	27.51	230.26	3.09	0	0	0	0	N/A	N/A	APH(3'')-Ib (1)	837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
cmlB1	3002699	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Bordetella bronchiseptica; Enterobacter cloacae; Pseudomonas aeruginosa	3.00	1.00	4.00	11.85	150.00	0.00	0	0	0	0	N/A	N/A		1266; 1266	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
catS	3002688	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	2.00	0.00	2.00	38.41	189.00	41.00	0	0	0	0	N/A	N/A		492	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
sul1	3000410	protein homolog model	CARD; Resistomes & Variants	24	97.06 - 100.0	no data	YES	Vibrio fluvialis; Acinetobacter baumannii; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella pneumoniae; Salmonella enterica; Serratia marcescens; Pseudomonas aeruginosa	61.00	6.00	67.00	33.27	279.50	1.33	0	0	0	0	N/A	N/A	OXA-15 (1)	840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840	sulfonamide resistant sul	sulfonamide antibiotic; sulfone antibiotic	antibiotic target replacement
ANT(6)-Ib	3002629	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter fetus	4.00	0.00	4.00	35.08	301.00	0.50	0	0	0	0	N/A	N/A		858	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
