ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
CfxA4	3003005	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	6.00	2.00	8.00	45.13	436.00	0.50	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
TEM-214	3001391	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrB61	3002774	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	1.00	1.00	2.00	9.92	64.00	0.00	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	8.36	67.00	0.00	0	0	0	0	N/A	N/A	qacH (1)	801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tetW	3000194	protein homolog model	CARD; Resistomes & Variants	4	97.03 - 100.0	no data	no data	Bifidobacterium longum; Clostridium difficile; Klebsiella oxytoca; Streptococcus agalactiae	199.00	27.00	226.00	85.73	1646.00	3.82	0	0	0	0	N/A	N/A	tet(W/N/W) (2)	1920; 1920; 1920; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
AAC(3)-IIa	3002533	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pWP113a	2.00	0.00	2.00	24.04	207.00	0.00	0	0	0	0	N/A	N/A		861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	1.00	1.00	2.00	9.35	110.00	0.50	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
aadA17	3002617	protein homolog model	CARD; Resistomes & Variants	2	99.62 - 100.0	no data	no data	Aeromonas media; Klebsiella pneumoniae	2.00	2.00	4.00	17.30	137.00	0.50	0	0	0	0	N/A	N/A		792; 792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	2.00	0.00	2.00	11.29	191.00	28.00	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
adeH	3000779	protein homolog model	CARD; Resistomes & Variants	2	99.17 - 100.0	no data	no data	Acinetobacter baumannii	8.00	0.00	8.00	36.47	529.50	0.67	0	0	0	0	N/A	N/A		1452; 1452	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	35.51	294.00	1.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-228	3001691	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bereziniae	1.00	1.00	2.00	9.27	77.00	0.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
QnrB19	3002734	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	14.73	95.00	0.50	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-211	3001710	protein homolog model	CARD; Resistomes & Variants	4	90.88 - 100.0	no data	no data	Acinetobacter johnsonii; Acinetobacter nosocomialis	55.00	15.00	70.00	54.09	446.25	8.02	0	0	0	0	N/A	N/A		825; 825; 825; 825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
emeA	3003551	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	2.00	0.00	2.00	14.72	174.00	22.00	0	0	0	0	N/A	N/A		1182	multidrug and toxic compound extrusion (MATE) transporter	acridine dye	antibiotic efflux
ErmF	3000498	protein homolog model	CARD; Resistomes & Variants	2	98.87 - 100.0	no data	no data	Bacteroides fragilis; Escherichia coli	96.00	20.00	116.00	99.19	794.50	5.38	0	0	0	0	N/A	N/A	tetX (2); OXA-209 (1)	801; 801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	11.00	11.00	22.00	5.64	79.00	11.00	0	0	0	0	N/A	N/A		1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
dfrA26	3002857	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Escherichia coli; Klebsiella pneumoniae	3.00	3.00	6.00	6.52	36.00	0.00	0	0	0	0	N/A	N/A		552; 552	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
CTX-M-40	3001902	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	14.55	127.00	0.00	0	0	0	0	N/A	N/A		873	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
AIM-1	3000853	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	14.69	134.00	11.00	0	0	0	0	N/A	N/A		912	AIM beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
CfxA	3003001	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides vulgatus	7.00	1.00	8.00	58.90	569.00	0.62	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
cmeB	3000784	protein homolog model	CARD; Resistomes & Variants	2	97.4 - 100.0	no data	no data	Campylobacter jejuni	3.00	3.00	6.00	2.20	68.50	0.00	0	0	0	0	N/A	N/A		3123; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; fusidic acid	antibiotic efflux
tet37	3002871	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	2.00	2.00	4.00	18.96	62.00	11.00	0	0	0	0	N/A	N/A		327	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	121.00	10.00	131.00	100.00	1167.00	38.10	0	0	0	0	N/A	N/A	ErmF (2)	1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
iri	3002884	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus equi	101.00	11.00	112.00	99.79	1437.00	37.72	0	0	0	0	N/A	N/A		1440	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
lnuB	3002836	protein homolog model	CARD; Resistomes & Variants	3	99.63 - 100.0	no data	no data	Streptococcus lutetiensis; Streptococcus agalactiae; Staphylococcus aureus	10.00	2.00	12.00	41.91	337.00	0.79	0	0	0	0	N/A	N/A	lsaE (2)	804; 804; 804	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
MexC	3000800	protein homolog model	CARD; Resistomes & Variants	11	87.86 - 100.0	YES	no data	Pseudomonas aeruginosa; Acinetobacter baumannii	12.00	12.00	24.00	5.01	58.36	0.18	0	0	0	0	N/A	N/A		1164; 1164; 1164; 1164; 1164; 1164; 1164; 1164; 1164; 1164; 1164	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
CMY-10	3002021	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter aerogenes	1.00	1.00	2.00	5.13	59.00	0.00	0	0	0	0	N/A	N/A		1149	CMY beta-lactamase	cephamycin	antibiotic inactivation
CfxA5	3003096	protein homolog model	CARD	1	100.0	no data	no data	Parabacteroides distasonis	5.00	5.00	10.00	32.92	318.00	0.60	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
adeB	3000775	protein homolog model	CARD; Resistomes & Variants	2	96.04 - 100.0	no data	no data	Acinetobacter baumannii; Acinetobacter nosocomialis	18.00	4.00	22.00	29.17	906.50	12.23	0	0	0	0	N/A	N/A		3108; 3108	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
ANT(6)-Ia	3002626	protein homolog model	CARD; Resistomes & Variants	5	99.65 - 100.0	YES	no data	Exiguobacterium sp.; Enterococcus faecium; Streptococcus agalactiae; Staphylococcus aureus	21.00	2.00	23.00	47.96	414.40	0.92	0	0	0	0	N/A	N/A	aad(6) (1)	864; 864; 864; 864; 864	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
carA	3002817	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces thermotolerans	21.00	21.00	42.00	8.09	134.00	11.00	0	0	0	0	N/A	N/A		1656	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
GES-1	3002330	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	30.32	262.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-418	3002496	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bereziniae	5.00	3.00	8.00	20.46	170.00	3.75	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-356	3001543	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bereziniae	4.00	2.00	6.00	27.20	226.00	1.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-129	3001811	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	37.44	301.00	1.00	0	0	0	0	N/A	N/A		804	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-333	3001521	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	14.00	2.00	16.00	90.30	745.00	10.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
vanSC	3002933	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus gallinarum	1.00	1.00	2.00	11.33	123.00	11.00	0	0	0	0	N/A	N/A		1086	vanS; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
rphA	3000444	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces sp.	1.00	1.00	2.00	2.16	56.00	11.00	0	0	0	0	N/A	N/A		2598	rifampin phosphotransferase	rifamycin antibiotic	antibiotic inactivation
tet(40)	3000567	protein homolog model	CARD; Resistomes & Variants	2	99.75 - 100.0	YES	no data	Streptococcus suis; Clostridium difficile	24.00	2.00	26.00	71.29	870.50	0.92	0	0	0	0	N/A	N/A		1221; 1221	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
lmrC	3002881	protein homolog model	CARD	1	100.0	no data	no data	Lactococcus lactis	6.00	2.00	8.00	35.26	605.00	27.50	0	0	0	0	N/A	N/A		1716	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic	antibiotic target protection
ErmG	3000522	protein homolog model	CARD; Resistomes & Variants	3	98.77 - 100.0	YES	no data	Bacteroides thetaiotaomicron; Clostridium difficile; Enterococcus faecium	25.00	21.00	46.00	53.52	393.33	2.14	0	0	0	0	N/A	N/A		735; 735; 735	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
EreA	3000361	protein homolog model	CARD; Resistomes & Variants	2	99.75 - 100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	34.52	421.50	3.50	0	0	0	0	N/A	N/A	aadA13 (1)	1221; 1221	macrolide esterase	macrolide antibiotic	antibiotic inactivation
APH(2'')-IIIa	3002636	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus gallinarum	4.00	0.00	4.00	48.32	445.00	40.00	0	0	0	0	N/A	N/A		921	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
catS	3002688	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	1.00	1.00	2.00	23.37	115.00	7.00	0	0	0	0	N/A	N/A		492	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
sul1	3000410	protein homolog model	CARD; Resistomes & Variants	19	99.28 - 100.0	YES	YES	Vibrio fluvialis; Achromobacter xylosoxidans; Acinetobacter baumannii; Acinetobacter nosocomialis; Burkholderia cenocepacia; Citrobacter freundii; Citrobacter koseri; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas putida; Pseudomonas stutzeri; Raoultella planticola; Salmonella enterica; Serratia marcescens; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Stenotrophomonas maltophilia; Vibrio cholerae; Vibrio parahaemolyticus; Vibrio vulnificus; Yersinia enterocolitica; Yersinia pestis	34.00	5.00	39.00	27.26	229.00	1.37	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840	sulfonamide resistant sul	sulfonamide antibiotic; sulfone antibiotic	antibiotic target replacement
ANT(6)-Ib	3002629	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Campylobacter fetus; Clostridium difficile; Clostridium perfringens	5.00	1.00	6.00	37.77	324.00	0.75	0	0	0	0	N/A	N/A		858; 858	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
OXA-2	3001397	protein homolog model	CARD; Resistomes & Variants	4	99.27 - 100.0	YES	YES	Plasmid R46; Acinetobacter baumannii; Citrobacter freundii; Citrobacter koseri; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Providencia rettgeri; Pseudomonas aeruginosa; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens; Shigella sonnei	6.00	2.00	8.00	20.14	166.75	0.50	0	0	0	0	N/A	N/A		828; 828; 828; 828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
tet(39)	3000566	protein homolog model	CARD; Resistomes & Variants	7	99.75 - 100.0	YES	YES	Acinetobacter sp.; Acinetobacter baumannii; Acinetobacter nosocomialis; Klebsiella oxytoca; Klebsiella pneumoniae	222.00	38.00	260.00	92.80	1102.43	0.81	0	0	0	0	N/A	N/A		1188; 1188; 1188; 1188; 1188; 1188; 1188	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(V)	3000181	protein homolog model	CARD	1	100.0	no data	no data	Mycobacterium smegmatis	1.00	1.00	2.00	6.67	84.00	11.00	0	0	0	0	N/A	N/A		1260	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
AER-1	3002481	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	1.00	1.00	2.00	15.41	141.00	11.00	0	0	0	0	N/A	N/A		915	AER beta-lactamase	penam	antibiotic inactivation
vanG	3002909	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	0.00	1.00	14.38	151.00	1.00	0	0	0	0	N/A	N/A	vanXYG (1)	1050	glycopeptide resistance gene cluster; van ligase	glycopeptide antibiotic	antibiotic target alteration
tet44	3000556	protein homolog model	CARD; Resistomes & Variants	3	96.56 - 100.0	YES	no data	Campylobacter fetus; Clostridium difficile; Clostridium perfringens	17.00	3.00	20.00	29.63	569.67	9.42	0	0	0	0	N/A	N/A		1923; 1923; 1923	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
tetQ	3000191	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	218.00	24.00	242.00	100.00	1974.00	38.37	0	0	0	0	N/A	N/A		1974	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
VEB-1	3002370	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	2.00	0.00	2.00	32.33	291.00	1.00	0	0	0	0	N/A	N/A		900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
mefB	3003107	protein homolog model	CARD; Resistomes & Variants	4	99.76 - 100.0	YES	YES	Escherichia coli; Klebsiella pneumoniae; Salmonella enterica; Shigella sonnei	13.00	1.00	14.00	32.08	394.50	0.33	0	0	0	0	N/A	N/A		1230; 1230; 1230; 1230	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
novA	3002522	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces niveus	1.00	1.00	2.00	1.79	33.00	11.00	0	0	0	0	N/A	N/A		1848	ATP-binding cassette (ABC) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
tet32	3000196	protein homolog model	CARD	1	100.0	no data	no data	Clostridiaceae bacterium	4.00	0.00	4.00	22.92	440.00	1.00	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
OXA-397	3001583	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	2.00	6.00	37.25	314.00	4.33	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
ceoB	3003010	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	12.00	4.00	16.00	19.33	596.00	11.25	0	0	0	0	N/A	N/A		3084	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic efflux
rosA	3003048	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	5.00	1.00	6.00	16.22	200.00	18.33	0	0	0	0	N/A	N/A		1233	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
smeC	3003053	protein homolog model	CARD; Resistomes & Variants	28	95.12 - 100.0	YES	no data	Stenotrophomonas maltophilia	39.00	36.00	75.00	4.14	58.57	1.21	0	0	0	0	N/A	N/A	AxyY (1)	1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416; 1416	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
SAT-1	3002895	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	28.76	151.00	1.00	0	0	0	0	N/A	N/A	aadA15 (1)	525	streptothricin acetyltransferase (SAT)	nucleoside antibiotic	antibiotic inactivation
OXA-233	3001495	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	0.00	1.00	18.23	146.00	1.00	0	0	0	0	N/A	N/A	OXA-11 (1)	801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
ANT(9)-Ia	3002630	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	1.00	1.00	2.00	4.60	36.00	11.00	0	0	0	0	N/A	N/A		783	ANT(9)	aminoglycoside antibiotic	antibiotic inactivation
oleB	3003036	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces antibioticus	15.00	15.00	30.00	7.31	125.00	9.00	0	0	0	0	N/A	N/A		1710	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
RbpA	3000245	protein homolog model	CARD	1	100.0	no data	no data	Mycobacterium smegmatis	1.00	1.00	2.00	20.29	70.00	11.00	0	0	0	0	N/A	N/A		345	RbpA bacterial RNA polymerase-binding protein	rifamycin antibiotic	antibiotic target protection
Erm(35)	3000604	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides coprosuis	1.00	1.00	2.00	3.75	30.00	0.00	0	0	0	0	N/A	N/A		801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
LEN-22	3002469	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	16.49	142.00	0.50	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
OXA-209	3001809	protein homolog model	CARD	1	100.0	no data	no data	Riemerella anatipestifer	4.00	1.00	5.00	50.42	416.00	15.80	0	0	0	0	N/A	N/A	ErmF (1)	825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
ErmB	3000375	protein homolog model	CARD; Resistomes & Variants	6	98.77 - 100.0	no data	no data	Enterococcus faecium; Enterococcus faecalis; Staphylococcus pseudintermedius	254.00	68.00	322.00	87.28	652.00	2.35	0	0	0	0	N/A	N/A		747; 747; 747; 747; 747; 747	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
tetS	3000192	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Listeria monocytogenes; Enterococcus faecalis; Enterococcus faecium	45.00	5.00	50.00	76.04	1464.50	0.90	0	0	0	0	N/A	N/A		1926; 1926	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
mtrA	3000816	protein homolog model	CARD; Resistomes & Variants	5	94.3 - 100.0	YES	no data	Mycobacterium tuberculosis; Mycobacterium abscessus	36.00	6.00	42.00	41.92	288.00	2.60	0	0	0	0	N/A	N/A		687; 687; 687; 687; 687	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
vanTG	3002972	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Enterococcus faecalis; Clostridium difficile; Enterococcus faecium; Streptococcus agalactiae; Streptococcus anginosus	6.00	2.00	8.00	15.71	336.00	0.75	0	0	0	0	N/A	N/A		2139; 2139	glycopeptide resistance gene cluster; vanT	glycopeptide antibiotic	antibiotic target alteration
aad(6)	3002628	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus oralis	7.00	0.00	7.00	61.97	515.00	37.86	0	0	0	0	N/A	N/A	ANT(6)-Ia (1)	831	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
