ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
aadA12	3002612	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Escherichia coli; Salmonella enterica	7.00	1.00	8.00	49.56	392.50	0.92	0	0	0	0	N/A	N/A		792; 792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
catB3	3002676	protein homolog model	CARD; Resistomes & Variants	4	99.52 - 100.0	YES	YES	Enterobacter cloacae; Acinetobacter baumannii; Citrobacter freundii; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Providencia rettgeri; Pseudomonas aeruginosa; Raoultella planticola; Salmonella enterica; Shigella flexneri	196.00	30.00	226.00	96.41	610.25	0.70	0	0	0	0	N/A	N/A	OXA-4 (1); OXA-31 (1); OXA-1 (9); OXA-47 (1); dfrB4 (1); arr-2 (1); arr-3 (2); OXA-224 (1)	633; 633; 633; 633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
OXA-236	3001677	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	0.00	4.00	47.17	392.00	0.50	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tet(E)	3000173	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	17.00	3.00	20.00	93.60	1140.00	36.60	0	0	0	0	N/A	N/A		1218	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
CMY-39	3002050	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	4.00	2.00	6.00	39.35	451.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-25	3002036	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	26.35	302.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
OXA-232	3001778	protein homolog model	CARD; Resistomes & Variants	4	99.25 - 100.0	no data	YES	Escherichia coli; Klebsiella pneumoniae; Shigella sonnei	6.00	2.00	8.00	21.15	168.75	0.50	0	0	0	0	N/A	N/A		798; 798; 798; 798	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-12	3001407	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sobria	95.00	13.00	108.00	97.99	779.00	31.30	0	0	0	0	N/A	N/A		795	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-348	3001535	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter calcoaceticus	1.00	1.00	2.00	10.22	84.00	1.00	0	0	0	0	N/A	N/A		822	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-138	3001002	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	1.00	2.00	7.20	62.00	0.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CMY-105	3002117	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	18.06	207.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
TEM-206	3001383	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Escherichia coli; Klebsiella pneumoniae	12.00	0.00	12.00	51.97	447.50	1.00	0	0	0	0	N/A	N/A		861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OKP-A-12	3002429	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	22.30	192.00	11.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
CTX-M-88	3001948	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	7.00	1.00	8.00	46.97	411.00	0.75	0	0	0	0	N/A	N/A		875	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
QnrS8	3002797	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	1.00	4.00	21.46	141.00	0.50	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-181	3001784	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	YES	Klebsiella pneumoniae; Citrobacter freundii; Enterobacter cloacae; Escherichia coli; Morganella morganii; Salmonella enterica	12.00	2.00	14.00	50.06	399.50	0.85	0	0	0	0	N/A	N/A		798; 798	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
cmlA5	3002695	protein homolog model	CARD; Resistomes & Variants	4	99.76 - 100.0	YES	YES	uncultured bacterium; Acinetobacter baumannii; Citrobacter freundii; Enterobacter cloacae; Enterobacter hormaechei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Proteus mirabilis; Proteus vulgaris; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas putida; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens	18.00	4.00	22.00	33.12	417.25	0.49	0	0	0	0	N/A	N/A		1260; 1260; 1260; 1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
TEM-158	3001024	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	41.00	353.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CMY-21	3002032	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	28.88	331.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-65	3002078	protein homolog model	CARD; Resistomes & Variants	3	92.65 - 100.0	no data	no data	Citrobacter sp.; Citrobacter freundii; Salmonella enterica	32.00	0.00	32.00	63.15	723.67	10.29	0	0	0	0	N/A	N/A		1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB13	3002727	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Citrobacter freundii; Citrobacter youngae	4.00	0.00	4.00	34.95	238.00	1.00	0	0	0	0	N/A	N/A		681; 681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	2.00	0.00	2.00	20.08	200.00	18.00	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephamycin	antibiotic inactivation
CMY-4	3002015	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	23.00	1.00	24.00	50.04	572.00	5.96	0	0	0	0	N/A	N/A		1143	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB36	3002751	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	39.53	255.00	1.00	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
VEB-7	3002376	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	7.00	3.00	10.00	65.33	588.00	0.50	0	0	0	0	N/A	N/A		900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
OKP-B-2	3002435	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	3.72	32.00	0.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-91	3000958	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	6.00	0.00	6.00	36.47	314.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
imiS	3003095	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas veronii	8.00	0.00	8.00	62.37	479.00	13.25	0	0	0	0	N/A	N/A		768	CphA beta-lactamase	carbapenem	antibiotic inactivation
CTX-M-107	3001967	protein homolog model	CARD	1	100.0	no data	no data	Shigella sp.	2.00	0.00	2.00	30.79	266.00	1.00	0	0	0	0	N/A	N/A		864	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-11	3001874	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	4.61	39.00	0.00	0	0	0	0	N/A	N/A		846	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CMY-110	3002071	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	4.89	56.00	0.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
smeD	3003055	protein homolog model	CARD; Resistomes & Variants	11	97.21 - 100.0	YES	no data	Stenotrophomonas maltophilia	14.00	7.00	21.00	9.47	112.27	3.55	0	0	0	0	N/A	N/A	smeE (1)	1185; 1185; 1185; 1185; 1185; 1185; 1185; 1185; 1185; 1185; 1185	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
CMY-60	3002073	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	18.50	212.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
APH(3')-Ia	3002641	protein homolog model	CARD; Resistomes & Variants	58	97.05 - 100.0	YES	YES	Serratia marcescens; Acinetobacter baumannii; Brucella abortus; Burkholderia cepacia; Citrobacter freundii; Enterobacter aerogenes; Enterobacter cloacae; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Proteus vulgaris; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas putida; Pseudomonas stutzeri; Salmonella enterica; Shigella dysenteriae; Shigella sonnei; Vibrio parahaemolyticus; Acinetobacter nosocomialis; Enterobacter kobei; Haemophilus influenzae; Yersinia pestis; Citrobacter amalonaticus; Enterobacter asburiae; Enterobacter hormaechei; Neisseria gonorrhoeae	459.00	33.00	492.00	45.76	373.41	0.84	0	0	0	0	N/A	N/A	ANT(2'')-Ia (16)	816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
CfxA4	3003005	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	2.00	0.00	2.00	16.87	163.00	1.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
CMY-98	3002111	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	8.00	2.00	10.00	52.96	599.00	14.30	0	0	0	0	N/A	N/A		1131	CMY beta-lactamase	cephamycin	antibiotic inactivation
CepS beta-lactamase	3003553	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sobria	20.00	6.00	26.00	83.46	959.00	25.50	0	0	0	0	N/A	N/A		1149	CepS beta-lactamase	cephalosporin	antibiotic inactivation
CMY-95	3002108	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	41.19	472.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
TEM-207	3001384	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Escherichia coli	11.00	1.00	12.00	63.24	544.50	0.94	0	0	0	0	N/A	N/A		861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-101	3001960	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	1.00	6.00	50.00	438.00	0.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CMY-35	3002046	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	1.00	2.00	13.18	151.00	5.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
OXA-167	3001467	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	35.89	295.00	1.00	0	0	0	0	N/A	N/A		822	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-176	3001041	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Escherichia coli; Citrobacter amalonaticus; Klebsiella pneumoniae; Salmonella enterica; Vibrio parahaemolyticus	4.00	0.00	4.00	28.28	243.50	1.00	0	0	0	0	N/A	N/A		861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-148	3001015	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Escherichia coli	8.00	0.00	8.00	51.69	445.00	1.00	0	0	0	0	N/A	N/A		861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrB54	3002767	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	4.00	0.00	4.00	44.96	290.00	1.00	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TEM-166	3001032	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	6.00	2.00	8.00	50.75	437.00	0.75	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
IMP-1	3002192	protein homolog model	CARD; Resistomes & Variants	5	100.0	YES	YES	Pseudomonas aeruginosa; Enterobacter cloacae; Pseudomonas stutzeri; Escherichia coli	44.00	0.00	44.00	62.81	465.40	1.22	0	0	0	0	N/A	N/A	aadA (3); IMP-34 (1)	741; 741; 741; 741; 741	IMP beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
OXA-31	3001425	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	10.00	1.00	11.00	74.85	622.00	0.82	0	0	0	0	N/A	N/A	OXA-368 (1); catB3 (1)	831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
QnrB23	3002738	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	44.35	302.00	11.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
QnrB24	3002739	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	35.39	241.00	1.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TEM-1	3000873	protein homolog model	CARD; Resistomes & Variants	62	97.2 - 100.0	YES	YES	Salmonella enterica; Acinetobacter baumannii; Acinetobacter nosocomialis; Citrobacter amalonaticus; Citrobacter freundii; Citrobacter koseri; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Haemophilus influenzae; Haemophilus parainfluenzae; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Neisseria gonorrhoeae; Proteus mirabilis; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Serratia marcescens; Shigella dysenteriae; Shigella flexneri; Shigella sonnei	204.00	25.00	229.00	37.24	320.60	0.89	0	0	0	0	N/A	N/A	TEM-85 (1)	861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrB42	3002757	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	5.00	1.00	6.00	71.32	460.00	0.83	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TEM-112	3000975	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	30.55	263.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-278	3001681	protein homolog model	CARD; Resistomes & Variants	3	96.01 - 100.0	no data	no data	Acinetobacter schindleri; Acinetobacter nosocomialis	60.00	12.00	72.00	56.20	467.00	5.35	0	0	0	0	N/A	N/A		831; 831; 831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-122	3000984	protein homolog model	CARD; Resistomes & Variants	3	98.95 - 100.0	no data	no data	Escherichia coli; Shigella sonnei; Salmonella enterica	9.00	1.00	10.00	37.28	321.00	0.83	0	0	0	0	N/A	N/A		861; 861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
MIR-3	3002169	protein homolog model	CARD; Resistomes & Variants	3	99.74 - 100.0	no data	no data	Enterobacter cloacae	4.00	2.00	6.00	14.43	165.33	0.67	0	0	0	0	N/A	N/A		1146; 1146; 1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
TEM-214	3001391	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	8.00	2.00	10.00	69.11	595.00	0.70	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrS1	3002790	protein homolog model	CARD; Resistomes & Variants	5	99.08 - 100.0	YES	YES	Klebsiella pneumoniae; Citrobacter amalonaticus; Citrobacter freundii; Citrobacter koseri; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Morganella morganii; Raoultella planticola; Salmonella enterica; Serratia marcescens; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Vibrio parahaemolyticus	29.00	5.00	34.00	65.91	433.00	0.84	0	0	0	0	N/A	N/A		657; 657; 657; 657; 657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
QnrB61	3002774	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	2.00	0.00	2.00	39.53	255.00	1.00	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-352	3001539	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter calcoaceticus	1.00	1.00	2.00	10.10	83.00	1.00	0	0	0	0	N/A	N/A		822	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
