ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
vatD	3002843	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	1.00	1.00	2.00	11.87	73.00	0.00	0	0	0	0	N/A	N/A		615	streptogramin vat acetyltransferase	streptogramin antibiotic	antibiotic inactivation
GES-17	3002346	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	11.00	95.00	0.50	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
tetW	3000194	protein homolog model	CARD; Resistomes & Variants	4	97.03 - 100.0	no data	no data	Bifidobacterium longum; Clostridium difficile; Klebsiella oxytoca; Streptococcus agalactiae	228.00	22.00	250.00	89.66	1721.50	1.94	0	0	0	0	N/A	N/A		1920; 1920; 1920; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
OCH-7	3002520	protein homolog model	CARD	1	100.0	no data	no data	Ochrobactrum anthropi	2.00	0.00	2.00	21.06	247.00	11.00	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
catB8	3002680	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	44.87	284.00	1.00	0	0	0	0	N/A	N/A		633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrG	3002868	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	YES	Staphylococcus aureus; Enterococcus faecalis; Enterococcus faecium; Klebsiella pneumoniae; Staphylococcus epidermidis; Staphylococcus pseudintermedius	6.00	2.00	8.00	48.90	243.50	0.67	0	0	0	0	N/A	N/A		498; 498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
OXA-164	3001662	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Acinetobacter baumannii	4.00	0.00	4.00	25.03	211.00	1.00	0	0	0	0	N/A	N/A		843; 843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
CARB-16	3002255	protein homolog model	CARD; Resistomes & Variants	3	99.66 - 100.0	no data	no data	Psychrobacter maritimus; Acinetobacter baumannii	6.00	0.00	6.00	25.75	231.00	1.00	0	0	0	0	N/A	N/A		897; 897; 897	CARB beta-lactamase	penam	antibiotic inactivation
SHV-82	3001136	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	4.99	43.00	0.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
VIM-16	3002286	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	30.96	248.00	1.00	0	0	0	0	N/A	N/A		801	VIM beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
OXA-211	3001710	protein homolog model	CARD; Resistomes & Variants	2	96.35 - 100.0	no data	no data	Acinetobacter johnsonii; Acinetobacter nosocomialis	9.00	1.00	10.00	34.24	282.50	7.38	0	0	0	0	N/A	N/A		825; 825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-147	3001801	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	9.99	80.00	0.50	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-320	3001793	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	2.00	0.00	2.00	30.32	252.00	1.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
ErmF	3000498	protein homolog model	CARD; Resistomes & Variants	2	98.87 - 100.0	no data	no data	Bacteroides fragilis; Escherichia coli	13.00	1.00	14.00	55.25	442.50	6.42	0	0	0	0	N/A	N/A		801; 801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	2.00	0.00	2.00	12.71	178.00	41.00	0	0	0	0	N/A	N/A		1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
GES-4	3002333	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	24.54	212.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AIM-1	3000853	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	10.00	2.00	12.00	80.70	736.00	33.00	0	0	0	0	N/A	N/A		912	AIM beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
GES-11	3002340	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	28.12	243.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CfxA	3003001	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides vulgatus	2.00	0.00	2.00	21.84	211.00	1.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	21.00	3.00	24.00	100.00	1167.00	36.46	0	0	0	0	N/A	N/A		1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
lnuB	3002836	protein homolog model	CARD; Resistomes & Variants	4	99.63 - 100.0	YES	YES	Streptococcus lutetiensis; Enterococcus faecalis; Enterococcus faecium; Klebsiella pneumoniae; Staphylococcus aureus; Staphylococcus pseudintermedius; Streptococcus agalactiae	95.00	5.00	100.00	91.54	736.00	0.84	0	0	0	0	N/A	N/A	lsaE (7)	804; 804; 804; 804	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
OXA-3	3001398	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	17.27	143.00	1.00	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
SHV-141	3001183	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	19.05	164.00	1.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrD1	3002788	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Salmonella enterica; Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Proteus vulgaris; Providencia rettgeri	8.00	0.00	8.00	52.17	336.50	0.50	0	0	0	0	N/A	N/A		645; 645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CfxA5	3003096	protein homolog model	CARD	1	100.0	no data	no data	Parabacteroides distasonis	2.00	0.00	2.00	24.74	239.00	1.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
carA	3002817	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces thermotolerans	10.00	10.00	20.00	4.23	70.00	11.00	0	0	0	0	N/A	N/A		1656	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
GES-8	3002337	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	9.72	84.00	0.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ErmX	3000596	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium striatum	4.00	2.00	6.00	51.84	395.00	29.33	0	0	0	0	N/A	N/A		762	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
OXA-333	3001521	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	3.00	1.00	4.00	31.27	258.00	15.50	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tet(40)	3000567	protein homolog model	CARD; Resistomes & Variants	2	99.75 - 100.0	YES	no data	Streptococcus suis; Clostridium difficile	52.00	8.00	60.00	85.05	1038.50	1.05	0	0	0	0	N/A	N/A		1221; 1221	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(C)	3000167	protein homolog model	CARD; Resistomes & Variants	12	76.84 - 100.0	YES	YES	Aeromonas salmonicida; Citrobacter freundii; Citrobacter youngae; Enterobacter cloacae; Escherichia coli; Klebsiella pneumoniae; Micrococcus luteus; Proteus penneri; Pseudomonas aeruginosa; Salmonella enterica; Staphylococcus epidermidis; Stenotrophomonas maltophilia; Vibrio cholerae; Chlamydia trachomatis; Enterobacter aerogenes; Pseudomonas fluorescens; Proteus mirabilis	37.00	7.00	44.00	22.35	266.17	1.33	0	0	0	0	N/A	N/A		1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191; 1191	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
RCP-1	3003563	protein homolog model	CARD	1	100.0	no data	no data	Rhodobacter capsulatus	8.00	0.00	8.00	82.65	729.00	44.00	0	0	0	0	N/A	N/A		882	RCP beta-lactamase	penam	antibiotic inactivation
GES-20	3002349	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	27.43	237.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
EreA	3000361	protein homolog model	CARD; Resistomes & Variants	3	98.28 - 100.0	no data	YES	Escherichia coli; Salmonella enterica	9.00	3.00	12.00	27.08	330.67	2.36	0	0	0	0	N/A	N/A		1221; 1221; 1221	macrolide esterase	macrolide antibiotic	antibiotic inactivation
AAC(6')-Ib-Hangzhou	3002592	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	48.36	251.00	1.00	0	0	0	0	N/A	N/A		519	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib3	3002576	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	25.77	143.00	1.00	0	0	0	0	N/A	N/A		555	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
sul1	3000410	protein homolog model	CARD; Resistomes & Variants	20	99.28 - 100.0	YES	YES	Vibrio fluvialis; Acinetobacter baumannii; Acinetobacter nosocomialis; Enterobacter cloacae; Klebsiella pneumoniae; Proteus mirabilis; Shigella flexneri; Escherichia coli; Salmonella enterica	46.00	10.00	56.00	22.04	185.15	1.14	0	0	0	0	N/A	N/A		840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840	sulfonamide resistant sul	sulfonamide antibiotic; sulfone antibiotic	antibiotic target replacement
OXA-420	3003116	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	8.00	0.00	8.00	42.47	358.00	11.00	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-161	3001799	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	9.06	75.00	1.00	0	0	0	0	N/A	N/A	OXA-415 (1)	828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-169	3001035	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	24.71	212.00	1.00	0	0	0	0	N/A	N/A		858	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-58	3001611	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Acinetobacter baumannii; Proteus mirabilis	4.00	0.00	4.00	34.34	289.50	1.00	0	0	0	0	N/A	N/A		843; 843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tet(H)	3000175	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pasteurella multocida; Acinetobacter baumannii; Escherichia coli; Providencia rettgeri	6.00	0.00	6.00	21.07	253.50	1.00	0	0	0	0	N/A	N/A		1203; 1203	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(39)	3000566	protein homolog model	CARD; Resistomes & Variants	7	99.75 - 100.0	YES	YES	Acinetobacter sp.; Acinetobacter baumannii; Acinetobacter nosocomialis; Klebsiella oxytoca; Klebsiella pneumoniae	44.00	8.00	52.00	45.56	541.29	0.88	0	0	0	0	N/A	N/A		1188; 1188; 1188; 1188; 1188; 1188; 1188	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(V)	3000181	protein homolog model	CARD	1	100.0	no data	no data	Mycobacterium smegmatis	3.00	1.00	4.00	20.63	260.00	16.50	0	0	0	0	N/A	N/A		1260	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
AER-1	3002481	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	2.00	0.00	2.00	21.09	193.00	44.00	0	0	0	0	N/A	N/A		915	AER beta-lactamase	penam	antibiotic inactivation
tet44	3000556	protein homolog model	CARD; Resistomes & Variants	3	96.56 - 100.0	YES	no data	Campylobacter fetus; Clostridium difficile; Clostridium perfringens	40.00	0.00	40.00	45.35	872.00	12.51	0	0	0	0	N/A	N/A		1923; 1923; 1923	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
tetQ	3000191	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	39.00	5.00	44.00	74.67	1474.00	35.95	0	0	0	0	N/A	N/A		1974	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
OXA-16	3001411	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	15.12	117.00	0.50	0	0	0	0	N/A	N/A		774	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
aadA2	3002602	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	YES	Klebsiella pneumoniae; Acinetobacter baumannii; Citrobacter freundii; Citrobacter koseri; Enterobacter aerogenes; Enterobacter cloacae; Enterobacter hormaechei; Escherichia coli; Klebsiella oxytoca; Morganella morganii; Proteus mirabilis; Providencia rettgeri; Pseudomonas aeruginosa; Raoultella planticola; Salmonella enterica; Shigella dysenteriae; Shigella flexneri; Shigella sonnei	4.00	0.00	4.00	22.88	178.50	1.00	0	0	0	0	N/A	N/A		780; 780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
mel	3000616	protein homolog model	CARD; Resistomes & Variants	14	95.69 - 100.0	YES	no data	Bacteria; Clostridium difficile; Streptococcus agalactiae; Streptococcus pneumoniae; Streptococcus pyogenes	157.00	12.00	169.00	27.60	404.14	2.53	0	0	0	0	N/A	N/A	mefA (4)	1464; 1464; 1464; 1464; 1464; 1464; 1464; 1464; 1464; 1464; 1464; 1464; 1464; 1464	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection
tet32	3000196	protein homolog model	CARD	1	100.0	no data	no data	Clostridiaceae bacterium	6.00	0.00	6.00	25.83	496.00	1.00	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
aadA6/aadA10	3002622	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Pseudomonas aeruginosa; Escherichia coli	4.00	0.00	4.00	21.58	180.00	1.00	0	0	0	0	N/A	N/A		834; 834	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
ceoB	3003010	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	11.00	3.00	14.00	8.24	254.00	7.29	0	0	0	0	N/A	N/A		3084	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic efflux
OXA-119	3001775	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	uncultured bacterium; Pseudomonas aeruginosa	6.00	0.00	6.00	41.27	330.50	1.00	0	0	0	0	N/A	N/A		801; 801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
MIR-4	3002167	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	11.87	136.00	1.00	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
GES-16	3002345	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	2.00	0.00	2.00	24.77	214.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
oleB	3003036	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces antibioticus	6.00	4.00	10.00	7.60	130.00	13.20	0	0	0	0	N/A	N/A		1710	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
OXA-454	3003610	protein homolog model	CARD	1	100.0	no data	no data	Delftia acidovorans	4.00	0.00	4.00	35.58	285.00	1.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
aadA5	3002605	protein homolog model	CARD; Resistomes & Variants	7	99.62 - 100.0	YES	YES	Escherichia coli; Acinetobacter baumannii; Enterobacter kobei; Klebsiella pneumoniae; Serratia marcescens; Citrobacter freundii; Enterobacter aerogenes; Enterobacter cloacae; Klebsiella oxytoca; Morganella morganii; Proteus mirabilis; Pseudomonas aeruginosa; Pseudomonas stutzeri; Salmonella enterica; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Yersinia enterocolitica	21.00	2.00	23.00	32.07	253.00	1.27	0	0	0	0	N/A	N/A	OXA-2 (1)	789; 789; 789; 789; 789; 789; 789	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
aadA7	3002607	protein homolog model	CARD; Resistomes & Variants	5	98.87 - 100.0	YES	no data	Vibrio fluvialis; Escherichia coli; Pseudomonas aeruginosa; Salmonella enterica	17.00	1.00	18.00	34.26	273.40	0.80	0	0	0	0	N/A	N/A		798; 798; 798; 798; 798	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CARB-10	3002249	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	5.00	3.00	8.00	36.34	326.00	6.88	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
ACT-4	3001829	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	2.00	0.00	2.00	23.45	268.00	1.00	0	0	0	0	N/A	N/A		1143	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
OXA-209	3001809	protein homolog model	CARD	1	100.0	no data	no data	Riemerella anatipestifer	2.00	0.00	2.00	24.24	200.00	22.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
EreA2	3002826	protein homolog model	CARD; Resistomes & Variants	3	98.53 - 100.0	no data	no data	Providencia stuartii; Citrobacter freundii; Enterobacter cloacae; Escherichia coli; Klebsiella pneumoniae; Proteus vulgaris; Pseudomonas aeruginosa; Salmonella enterica; Morganella morganii	16.00	2.00	18.00	23.77	291.67	0.79	0	0	0	0	N/A	N/A		1227; 1227; 1227	macrolide esterase	macrolide antibiotic	antibiotic inactivation
GES-2	3002331	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	10.07	87.00	0.50	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ErmB	3000375	protein homolog model	CARD; Resistomes & Variants	6	98.77 - 100.0	no data	no data	Enterococcus faecium; Enterococcus faecalis; Staphylococcus pseudintermedius	37.00	9.00	46.00	49.75	371.67	3.62	0	0	0	0	N/A	N/A		747; 747; 747; 747; 747; 747	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
aad(6)	3002628	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus oralis	3.00	0.00	3.00	34.30	285.00	44.00	0	0	0	0	N/A	N/A	SAT-4 (1)	831	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
oprA	3003039	protein homolog model	CARD; Resistomes & Variants	6	99.14 - 100.0	no data	no data	Pseudomonas aeruginosa	7.00	7.00	14.00	2.73	38.33	0.00	0	0	0	0	N/A	N/A		1404; 1404; 1404; 1404; 1404; 1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; tetracycline antibiotic	antibiotic efflux
OXA-205	3001483	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	13.98	112.00	0.50	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-17	3001412	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	29.84	231.00	1.00	0	0	0	0	N/A	N/A		774	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-10	3001405	protein homolog model	CARD; Resistomes & Variants	6	99.62 - 100.0	YES	YES	Escherichia coli; Acinetobacter baumannii; Citrobacter freundii; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Klebsiella oxytoca; Klebsiella pneumoniae; Proteus mirabilis; Proteus vulgaris; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens; Shigella sonnei	32.00	2.00	34.00	48.42	387.83	0.93	0	0	0	0	N/A	N/A		801; 801; 801; 801; 801; 801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
dfrA14	3002859	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	20.29	98.00	0.50	0	0	0	0	N/A	N/A		483	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
OXA-101	3001439	protein homolog model	CARD; Resistomes & Variants	5	99.62 - 100.0	no data	no data	Citrobacter freundii; Serratia marcescens; Pseudomonas aeruginosa	27.00	1.00	28.00	59.85	479.40	0.98	0	0	0	0	N/A	N/A		801; 801; 801; 801; 801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
