ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
TriB	3003680	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	5.14	55.00	11.00	0	0	0	0	N/A	N/A		1071	resistance-nodulation-cell division (RND) antibiotic efflux pump	triclosan	antibiotic efflux
QnrS9	3002798	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	1.00	4.00	33.03	217.00	0.75	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-181	3001784	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	6.00	2.00	8.00	45.99	367.00	5.62	0	0	0	0	N/A	N/A		798	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
aadA11	3002611	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	6.62	56.00	0.00	0	0	0	0	N/A	N/A	ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1)	846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
dfrA16	3003014	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	58.86	279.00	23.75	0	0	0	0	N/A	N/A		474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
CMY-60	3002073	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
MOX-5	3002188	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	2.00	0.00	2.00	24.39	281.00	11.00	0	0	0	0	N/A	N/A		1152	MOX beta-lactamase	cephalosporin; penam; cephamycin	antibiotic inactivation
CMY-69	3002082	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	21.29	244.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
TEM-33	3000903	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	1.00	6.00	61.79	532.00	0.83	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; penam; cephalosporin; penem	antibiotic inactivation
msbA	3003950	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	78.00	10.00	88.00	92.11	1611.00	24.20	0	0	0	0	N/A	N/A		1749	ATP-binding cassette (ABC) antibiotic efflux pump	nitroimidazole antibiotic	antibiotic efflux
ramA	3000823	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	1.00	2.00	38.93	146.00	12.00	0	0	0	0	N/A	N/A		375	General Bacterial Porin with reduced permeability to beta-lactams; resistance-nodulation-cell division (RND) antibiotic efflux pump	phenicol antibiotic; glycylcycline; cephamycin; triclosan; tetracycline antibiotic; penam; carbapenem; penem; cephalosporin; monobactam; fluoroquinolone antibiotic; rifamycin antibiotic	antibiotic efflux; reduced permeability to antibiotic
CTX-M-117	3001977	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	13.00	3.00	16.00	91.21	799.00	0.81	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
adeF	3000777	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	2.00	4.00	1.98	63.00	11.00	0	0	0	0	N/A	N/A		3180	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
IMP-25	3002216	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	42.38	314.00	1.00	0	0	0	0	N/A	N/A		741	IMP beta-lactamase	penam; carbapenem; penem; cephalosporin; cephamycin	antibiotic inactivation
CTX-M-155	3003163	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	28.65	251.00	1.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
adeR	3000553	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	5.00	5.00	10.00	27.15	202.00	11.00	0	0	0	0	N/A	N/A		744	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline antibiotic; glycylcycline	antibiotic efflux
CTX-M-142	3002000	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	3.00	8.00	36.07	316.00	0.62	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
OXA-362	3001549	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter lwoffii	17.00	2.00	19.00	69.80	580.00	9.47	0	0	0	0	N/A	N/A	OXA-134 (1)	831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
acrB	3000216	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	440.00	79.00	519.00	100.00	3150.00	22.98	0	0	0	0	N/A	N/A	Enterobacter_cloacae_acrA (1); AcrF (1); Escherichia_coli_acrA (1)	3150	resistance-nodulation-cell division (RND) antibiotic efflux pump	phenicol antibiotic; glycylcycline; cephalosporin; penam; triclosan; fluoroquinolone antibiotic; tetracycline antibiotic; rifamycin antibiotic	antibiotic efflux
QnrB72	3002784	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter sp.	3.00	1.00	4.00	34.57	223.00	0.75	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-334	3001522	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	9.00	3.00	12.00	81.33	671.00	7.17	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-143	3001006	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	30.08	259.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; penam; cephalosporin; penem	antibiotic inactivation
mdtE	3000795	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	22.00	1.00	23.00	89.03	1031.00	40.70	0	0	0	0	N/A	N/A	mdtF (1)	1158	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; macrolide antibiotic; penam	antibiotic efflux
CMY-90	3002103	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	4.00	0.00	4.00	34.03	390.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
tetM	3000186	protein homolog model	CARD	1	100.0	no data	no data	Clostridium difficile	8.00	0.00	8.00	41.98	806.00	38.50	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ACT-25	3001845	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	7.00	1.00	8.00	41.71	478.00	5.88	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; penam; cephalosporin; cephamycin	antibiotic inactivation
TEM-78	3000944	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; penam; cephalosporin; penem	antibiotic inactivation
TEM-182	3001373	protein homolog model	CARD	1	100.0	no data	no data	Haemophilus parainfluenzae	1.00	1.00	2.00	17.42	150.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; penam; cephalosporin; penem	antibiotic inactivation
HERA-1	3004448	protein homolog model	CARD	1	100.0	no data	no data	Atlantibacter hermannii	4.00	4.00	8.00	40.32	352.00	13.75	0	0	0	0	N/A	N/A		873	HERA beta-lactamase	penam	antibiotic inactivation
gadW	3003838	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	32.00	6.00	38.00	94.24	687.00	32.79	0	0	0	0	N/A	N/A		729	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; macrolide antibiotic; penam	antibiotic efflux
mdtK	3001327	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	27.00	27.00	54.00	57.96	826.00	11.00	0	0	0	0	N/A	N/A		1425	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic	antibiotic efflux
TEM-47	3000916	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	2.00	4.00	24.04	207.00	0.25	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; penam; cephalosporin; penem	antibiotic inactivation
TEM-52	3000921	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	14.40	124.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; penam; cephalosporin; penem	antibiotic inactivation
OXA-58	3001611	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	12.00	3.00	15.00	75.33	635.00	0.73	0	0	0	0	N/A	N/A	OXA-397 (1)	843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
emeA	3003551	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	10.00	10.00	20.00	24.96	295.00	11.00	0	0	0	0	N/A	N/A		1182	multidrug and toxic compound extrusion (MATE) transporter	acridine dye	antibiotic efflux
TEM-159	3001025	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	2.00	2.00	4.00	18.23	157.00	0.25	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; penam; cephalosporin; penem	antibiotic inactivation
Mrx	3003839	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	139.00	21.00	160.00	100.00	1239.00	37.13	0	0	0	0	N/A	N/A	mphA (1)	1239	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
QnrB3	3002716	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	16.45	112.00	1.00	0	0	0	0	N/A	N/A	QnrB45 (1)	681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CMY-24	3002035	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	26.00	298.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CTX-M-61	3001922	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	4.00	0.00	4.00	32.42	284.00	1.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TEM-91	3000958	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	34.15	294.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; penam; cephalosporin; penem	antibiotic inactivation
OXA-33	3001427	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	0.00	8.00	65.49	503.00	1.00	0	0	0	0	N/A	N/A	OXA-368 (1)	768	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tet(39)	3000566	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter sp.	257.00	59.00	316.00	100.00	1188.00	34.27	0	0	0	0	N/A	N/A		1188	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
QnrVC4	3002801	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	4.00	0.00	4.00	45.97	302.00	11.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-663	3004489	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	33.46	268.00	1.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
srmB	3002828	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces ambofaciens	1.00	1.00	2.00	2.12	35.00	1.00	0	0	0	0	N/A	N/A		1653	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
FosA2	3002804	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	10.00	4.00	14.00	99.30	423.00	20.86	0	0	0	0	N/A	N/A		426	fosfomycin thiol transferase	fosfomycin	antibiotic inactivation
MCR-3.7	3004510	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	1.00	1.00	2.00	8.06	131.00	1.00	0	0	0	0	N/A	N/A		1626	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
vatD	3002843	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	1.00	1.00	2.00	8.94	55.00	11.00	0	0	0	0	N/A	N/A		615	streptogramin vat acetyltransferase	streptogramin antibiotic	antibiotic inactivation
CTX-M-72	3001933	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	2.00	4.00	21.46	188.00	0.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
evgA	3000832	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	4.00	8.00	37.07	228.00	21.62	0	0	0	0	N/A	N/A		615	resistance-nodulation-cell division (RND) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump	penam; tetracycline antibiotic; fluoroquinolone antibiotic; macrolide antibiotic	antibiotic efflux
CTX-M-15	3001878	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	6.00	2.00	8.00	76.60	671.00	0.75	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
