ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
aadA11	3002611	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	99.00	80.00	179.00	96.57	817.00	10.77	0	0	0	0	N/A	N/A	OXA-14 (1); OXA-205 (1); aadA6 (1)	846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
MOX-9	3002191	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	4.00	0.00	4.00	23.96	276.00	17.50	0	0	0	0	N/A	N/A		1152	MOX beta-lactamase	penam; cephalosporin; cephamycin	antibiotic inactivation
AAC(6')-Ib7	3002578	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	22.00	21.00	43.00	31.84	312.00	16.05	0	0	0	0	N/A	N/A	qacH (1)	980	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
EreA	3000361	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	22.03	269.00	17.00	0	0	0	0	N/A	N/A		1221	macrolide esterase	macrolide antibiotic	antibiotic inactivation
OXA-20	3001415	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	9.00	1.00	10.00	76.15	610.00	6.90	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
cmlA1	3002693	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	15.63	197.00	11.00	0	0	0	0	N/A	N/A		1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
sul3	3000413	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	37.12	294.00	29.00	0	0	0	0	N/A	N/A		792	sulfonamide resistant sul	sulfonamide antibiotic; sulfone antibiotic	antibiotic target replacement
OXA-37	3001431	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	2.00	4.00	9.74	78.00	0.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
cpxA	3000830	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	1.00	6.00	27.37	376.00	33.00	0	0	0	0	N/A	N/A		1374	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux
tet(40)	3000567	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus suis	4.00	2.00	6.00	24.90	304.00	29.33	0	0	0	0	N/A	N/A		1221	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
mefE	3000614	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	2.00	0.00	2.00	11.47	139.00	28.00	0	0	0	0	N/A	N/A		1212	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
OXA-333	3001521	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	11.00	5.00	16.00	44.97	371.00	6.94	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
aadA24	3002621	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	11.00	1.00	12.00	65.77	513.00	4.42	0	0	0	0	N/A	N/A		780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
smeD	3003055	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	3.00	3.00	6.00	33.50	397.00	11.00	0	0	0	0	N/A	N/A		1185	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; tetracycline antibiotic; phenicol antibiotic; fluoroquinolone antibiotic	antibiotic efflux
OXA-35	3001429	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	41.20	330.00	1.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
Pseudomonas aeruginosa soxR	3004107	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	17.41	82.00	11.00	0	0	0	0	N/A	N/A		471	resistance-nodulation-cell division (RND) antibiotic efflux pump; ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump	cephalosporin; phenicol antibiotic; rifamycin antibiotic; triclosan; tetracycline antibiotic; penam; acridine dye; fluoroquinolone antibiotic; glycylcycline	antibiotic efflux; antibiotic target alteration
MexD	3000801	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	42.00	23.00	65.00	27.52	862.00	10.86	0	0	0	0	N/A	N/A	smeE (1)	3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; phenicol antibiotic; aminocoumarin antibiotic; fluoroquinolone antibiotic; macrolide antibiotic; diaminopyrimidine antibiotic; tetracycline antibiotic; cephalosporin; penam	antibiotic efflux
tetW	3000194	protein homolog model	CARD	1	100.0	no data	no data	Bifidobacterium longum	24.00	4.00	28.00	90.47	1737.00	16.64	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
smeC	3003053	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	4.00	4.00	8.00	7.13	101.00	11.00	0	0	0	0	N/A	N/A		1416	resistance-nodulation-cell division (RND) antibiotic efflux pump	cephalosporin; aminoglycoside antibiotic; penam; cephamycin	antibiotic efflux
lnuD	3002838	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus uberis	2.00	0.00	2.00	56.77	281.00	22.00	0	0	0	0	N/A	N/A		495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
CARB-14	3002252	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	6.00	4.00	10.00	43.81	393.00	0.60	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
determinant of bleomycin resistance	3001205	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	17.21	63.00	11.00	0	0	0	0	N/A	N/A		366	Bleomycin resistant protein	glycopeptide antibiotic	antibiotic inactivation
mexX	3003034	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	4.62	54.00	11.00	0	0	0	0	N/A	N/A		1170	resistance-nodulation-cell division (RND) antibiotic efflux pump	cephalosporin; phenicol antibiotic; tetracycline antibiotic; penam; acridine dye; aminoglycoside antibiotic; cephamycin; fluoroquinolone antibiotic; macrolide antibiotic; carbapenem	antibiotic efflux
sul2	3000412	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	13.00	3.00	16.00	100.00	816.00	35.19	0	0	0	0	N/A	N/A		816	sulfonamide resistant sul	sulfonamide antibiotic; sulfone antibiotic	antibiotic target replacement
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	45.00	5.00	50.00	98.63	1151.00	38.52	0	0	0	0	N/A	N/A		1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
kdpE	3003841	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	13.72	93.00	18.00	0	0	0	0	N/A	N/A		678	kdpDE	aminoglycoside antibiotic	antibiotic efflux
OXA-224	3001806	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	13.72	114.00	0.50	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
ErmG	3000522	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides thetaiotaomicron	5.00	5.00	10.00	34.69	255.00	19.50	0	0	0	0	N/A	N/A		735	Erm 23S ribosomal RNA methyltransferase	streptogramin antibiotic; lincosamide antibiotic; macrolide antibiotic	antibiotic target alteration
MexA	3000377	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	4.95	57.00	11.00	0	0	0	0	N/A	N/A		1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	cephalosporin; phenicol antibiotic; peptide antibiotic; aminocoumarin antibiotic; monobactam; penem; diaminopyrimidine antibiotic; tetracycline antibiotic; penam; sulfonamide antibiotic; carbapenem; cephamycin; fluoroquinolone antibiotic; macrolide antibiotic	antibiotic efflux
Mrx	3003839	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	1.00	1.00	2.00	3.47	43.00	11.00	0	0	0	0	N/A	N/A		1239	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
mupA	3000521	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	4.00	4.00	8.00	3.93	121.00	11.00	0	0	0	0	N/A	N/A		3075	antibiotic resistant isoleucyl-tRNA synthetase (ileS)	mupirocin	antibiotic target alteration
oprA	3003039	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	3.00	6.00	5.56	78.00	11.00	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; tetracycline antibiotic; fluoroquinolone antibiotic; macrolide antibiotic; carbapenem	antibiotic efflux
CARB-16	3002255	protein homolog model	CARD	1	100.0	no data	no data	Psychrobacter maritimus	4.00	1.00	5.00	42.36	380.00	0.80	0	0	0	0	N/A	N/A	CARB-8 (1)	897	CARB beta-lactamase	penam	antibiotic inactivation
aadA	3002601	protein homolog model	CARD	1	100.0	no data	no data	Bacteria	33.00	6.00	39.00	80.68	639.00	6.44	0	0	0	0	N/A	N/A	catB2 (1); OXA-368 (1); aadA23 (1); OXA-1 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-101	3001439	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	8.00	0.00	8.00	63.42	508.00	11.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
BEL-1	3002385	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	1.00	6.00	55.75	475.00	4.17	0	0	0	0	N/A	N/A		852	BEL beta-lactamase	penam; cephalosporin; monobactam	antibiotic inactivation
AAC(6')-Ib4	3002577	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	54.41	302.00	1.00	0	0	0	0	N/A	N/A		555	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
lmrD	3002882	protein homolog model	CARD	1	100.0	no data	no data	Lactococcus lactis	3.00	3.00	6.00	5.54	110.00	11.00	0	0	0	0	N/A	N/A		1986	ATP-binding cassette (ABC) antibiotic efflux pump	lincosamide antibiotic	antibiotic efflux
abeM	3000753	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	2.00	6.00	12.84	173.00	14.67	0	0	0	0	N/A	N/A		1347	multidrug and toxic compound extrusion (MATE) transporter	triclosan; fluoroquinolone antibiotic; acridine dye	antibiotic efflux
MuxB	3004074	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	178.00	97.00	275.00	47.45	1486.00	13.51	0	0	0	0	N/A	N/A	MexF (1)	3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline antibiotic; aminocoumarin antibiotic; monobactam; macrolide antibiotic	antibiotic efflux
OXA-47	3001781	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	18.41	153.00	11.00	0	0	0	0	N/A	N/A	aadA5 (1); aadA4 (1)	831	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
qacH	3003836	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	99.00	43.00	142.00	100.00	333.00	26.55	0	0	0	0	N/A	N/A	aadA15 (1); AAC(6')-Ib7 (1); aadA6 (1)	333	small multidrug resistance (SMR) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
farB	3003962	protein homolog model	CARD	1	100.0	no data	no data	Neisseria meningitidis	1.00	1.00	2.00	4.98	76.00	11.00	0	0	0	0	N/A	N/A		1527	major facilitator superfamily (MFS) antibiotic efflux pump	antibacterial free fatty acids	antibiotic efflux
aadA6	3002606	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	188.00	162.00	350.00	81.09	686.00	4.14	0	0	0	0	N/A	N/A	aadA7 (1); aadA11 (1); qacH (1)	846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OpmH	3003682	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	2.00	6.00	17.25	250.00	15.33	0	0	0	0	N/A	N/A		1449	resistance-nodulation-cell division (RND) antibiotic efflux pump	triclosan	antibiotic efflux
CARB-10	3002249	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	3.00	1.00	4.00	39.24	352.00	3.25	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
