ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
mtrE	3000812	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	3.00	3.00	6.00	10.11	142.00	11.00	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
adeG	3000778	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	0.00	4.00	9.42	115.00	28.00	0	0	0	0	N/A	N/A	adeL (1)	1221	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
QnrVC4	3002801	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	2.00	0.00	2.00	27.09	178.00	1.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
sul3	3000413	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	6.69	53.00	11.00	0	0	0	0	N/A	N/A		792	sulfonamide resistant sul	sulfone antibiotic; sulfonamide antibiotic	antibiotic target replacement
oqxB	3003923	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	47.00	7.00	54.00	70.28	2216.00	27.19	0	0	0	0	N/A	N/A		3153	resistance-nodulation-cell division (RND) antibiotic efflux pump	nitrofuran antibiotic; fluoroquinolone antibiotic; glycylcycline; diaminopyrimidine antibiotic; tetracycline antibiotic	antibiotic efflux
OXA-3	3001398	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	15.94	132.00	1.00	0	0	0	0	N/A	N/A	aadA25 (1)	828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OprM	3000379	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	6.00	14.00	14.95	218.00	12.57	0	0	0	0	N/A	N/A		1458	resistance-nodulation-cell division (RND) antibiotic efflux pump	penem; monobactam; sulfonamide antibiotic; phenicol antibiotic; carbapenem; fluoroquinolone antibiotic; cephamycin; cephalosporin; tetracycline antibiotic; penam; aminoglycoside antibiotic; diaminopyrimidine antibiotic; aminocoumarin antibiotic; macrolide antibiotic; acridine dye; peptide antibiotic	antibiotic efflux
mexK	3003693	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	139.00	65.00	204.00	75.73	2331.00	15.15	0	0	0	0	N/A	N/A		3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; triclosan; tetracycline antibiotic	antibiotic efflux
MuxB	3004074	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	74.00	36.00	110.00	45.72	1432.00	13.45	0	0	0	0	N/A	N/A		3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic; macrolide antibiotic; monobactam; tetracycline antibiotic	antibiotic efflux
farB	3003962	protein homolog model	CARD	1	100.0	no data	no data	Neisseria meningitidis	4.00	4.00	8.00	10.02	153.00	11.00	0	0	0	0	N/A	N/A		1527	major facilitator superfamily (MFS) antibiotic efflux pump	antibacterial free fatty acids	antibiotic efflux
ANT(2'')-Ia	3000230	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	0.00	7.00	87.08	465.00	36.00	0	0	0	0	N/A	N/A	aadA6 (1)	534	ANT(2'')	aminoglycoside antibiotic	antibiotic inactivation
VEB-8	3002377	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	12.00	108.00	0.50	0	0	0	0	N/A	N/A		900	VEB beta-lactamase	cephalosporin; monobactam	antibiotic inactivation
mdtK	3001327	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	8.00	2.00	10.00	38.88	554.00	18.40	0	0	0	0	N/A	N/A		1425	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic	antibiotic efflux
ANT(3'')-IIc	3004091	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter parvus	3.00	1.00	4.00	34.10	266.00	25.00	0	0	0	0	N/A	N/A		780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
aadA8	3002608	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	24.00	2.00	26.00	73.23	580.00	2.77	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
GES-7	3002336	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	31.83	275.00	1.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	penam; cephalosporin; carbapenem	antibiotic inactivation
oleC	3003748	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces antibioticus	7.00	7.00	14.00	15.95	156.00	11.00	0	0	0	0	N/A	N/A		978	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
adeH	3000779	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	3.00	0.00	3.00	19.83	288.00	29.33	0	0	0	0	N/A	N/A	adeF (1)	1452	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
ACT-10	3001832	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	2.00	0.00	2.00	21.82	250.00	0.00	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	cephalosporin; cephamycin; penam; carbapenem	antibiotic inactivation
