ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
ramA	3000823	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	1.00	2.00	20.00	75.00	21.00	0	0	0	0	N/A	N/A		375	General Bacterial Porin with reduced permeability to beta-lactams; resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; carbapenem; monobactam; triclosan; penem; rifamycin antibiotic; penam; phenicol antibiotic; fluoroquinolone antibiotic; cephalosporin; tetracycline antibiotic; cephamycin	reduced permeability to antibiotic; antibiotic efflux
OXA-256	3001502	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	2.00	0.00	2.00	37.70	302.00	1.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
AAC(6')-Ib-Hangzhou	3002592	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	58.19	302.00	1.00	0	0	0	0	N/A	N/A		519	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
yojI	3003952	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	9.00	3.00	12.00	52.31	860.00	25.67	0	0	0	0	N/A	N/A		1644	ATP-binding cassette (ABC) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
gadW	3003838	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	8.00	0.00	8.00	76.13	555.00	39.00	0	0	0	0	N/A	N/A		729	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; macrolide antibiotic; penam	antibiotic efflux
abeS	3000768	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	6.00	6.00	12.00	24.24	80.00	11.00	0	0	0	0	N/A	N/A		330	small multidrug resistance (SMR) antibiotic efflux pump	aminocoumarin antibiotic; macrolide antibiotic	antibiotic efflux
PDC-78	3004341	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	3.67	41.00	0.00	0	0	0	0	N/A	N/A		1116	PDC beta-lactamase	monobactam; cephalosporin; carbapenem	antibiotic inactivation
OXA-420	3003116	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	13.00	11.00	24.00	48.28	407.00	5.00	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
tetT	3000193	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	4.00	0.00	4.00	23.93	468.00	26.00	0	0	0	0	N/A	N/A		1956	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
Klebsiella pneumoniae OmpK37	3004122	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	22.00	14.00	36.00	54.31	611.00	13.50	0	0	0	0	N/A	N/A		1125	General Bacterial Porin with reduced permeability to beta-lactams	cephalosporin; cephamycin; carbapenem; penam; monobactam; penem	reduced permeability to antibiotic
tetX	3000205	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	19.00	5.00	24.00	91.35	1066.00	30.62	0	0	0	0	N/A	N/A		1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
OXA-368	3001555	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sobria	148.00	34.00	182.00	87.98	2394.00	26.35	0	0	0	0	N/A	N/A	aadA (1); qacH (1); aadA11 (1); OXA-2 (1); AAC(6')-Ib4 (1); AAC(6')-Ib11 (1)	2721	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
bacA	3002986	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	27.00	5.00	32.00	84.31	693.00	28.00	0	0	0	0	N/A	N/A		822	undecaprenyl pyrophosphate related proteins	peptide antibiotic	antibiotic target alteration
aadA6	3002606	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	132.00	114.00	246.00	80.26	679.00	3.04	0	0	0	0	N/A	N/A	qacH (1)	846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tetM	3000186	protein homolog model	CARD	1	100.0	no data	no data	Clostridium difficile	25.00	1.00	26.00	84.53	1623.00	33.38	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
CTX-M-75	3001936	protein homolog model	CARD	1	100.0	no data	no data	Providencia stuartii	1.00	1.00	2.00	11.80	103.00	0.00	0	0	0	0	N/A	N/A		873	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
tetW	3000194	protein homolog model	CARD	1	100.0	no data	no data	Bifidobacterium longum	139.00	11.00	150.00	100.00	1920.00	13.83	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
AxyY	3004144	protein homolog model	CARD	1	100.0	no data	no data	Achromobacter insuavis	136.00	93.00	229.00	27.09	850.00	7.44	0	0	0	0	N/A	N/A	smeE (1); smeB (1)	3138	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; macrolide antibiotic; cephalosporin; aminoglycoside antibiotic	antibiotic efflux
OXA-96	3001631	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	16.00	6.00	22.00	80.78	681.00	0.68	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
arr-1	3002846	protein homolog model	CARD	1	100.0	no data	no data	Mycobacterium smegmatis	1.00	1.00	2.00	12.50	54.00	11.00	0	0	0	0	N/A	N/A		432	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
macA	3000533	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	3.00	3.00	6.00	18.24	215.00	11.00	0	0	0	0	N/A	N/A		1179	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin	3003318	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces rishiriensis	51.00	45.00	96.00	45.69	965.00	11.71	0	0	0	0	N/A	N/A		2112	aminocoumarin resistant parY; aminocoumarin self resistant parY	aminocoumarin antibiotic	antibiotic target alteration
Bifidobacteria intrinsic ileS conferring resistance to mupirocin	3003730	protein homolog model	CARD	1	100.0	no data	no data	Bifidobacterium bifidum	78.00	8.00	86.00	95.64	3179.00	27.33	0	0	0	0	N/A	N/A		3324	antibiotic resistant isoleucyl-tRNA synthetase (ileS)	mupirocin	antibiotic target alteration
OXA-362	3001549	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter lwoffii	1.00	1.00	2.00	5.78	48.00	0.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
FOX-4	3002158	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	12.88	148.00	7.00	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
ANT(3'')-Ii-AAC(6')-IId fusion protein	3002598	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	6.00	2.00	8.00	43.53	606.00	0.62	0	0	0	0	N/A	N/A		1392	ANT(3''); AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
pmrF	3003578	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	12.00	2.00	14.00	74.30	720.00	34.71	0	0	0	0	N/A	N/A		969	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mefC	3003745	protein homolog model	CARD	1	100.0	no data	no data	Photobacterium damselae	148.00	21.00	169.00	100.00	1224.00	31.45	0	0	0	0	N/A	N/A	mphG (1)	1224	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
smeE	3003056	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	148.00	74.00	222.00	79.25	2475.00	12.62	0	0	0	0	N/A	N/A	AxyY (1)	3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; macrolide antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
abeM	3000753	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	34.00	22.00	56.00	33.18	447.00	13.39	0	0	0	0	N/A	N/A		1347	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic; acridine dye; triclosan	antibiotic efflux
AAC(6')-Ib7	3002578	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	38.00	12.00	50.00	65.10	638.00	22.10	0	0	0	0	N/A	N/A	sul1 (1); aadA8 (1); aadA2 (1); OXA-47 (1)	980	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
CARB-14	3002252	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	8.00	2.00	10.00	73.24	657.00	0.80	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
CMY-40	3002051	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	2.79	32.00	0.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
imiS	3003095	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas veronii	2.00	0.00	2.00	25.39	195.00	11.00	0	0	0	0	N/A	N/A		768	CphA beta-lactamase	carbapenem	antibiotic inactivation
OXA-198	3001805	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	13.05	103.00	21.00	0	0	0	0	N/A	N/A		789	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
macB	3000535	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	34.00	30.00	64.00	41.65	806.00	11.91	0	0	0	0	N/A	N/A		1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
SHV-72	3001126	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	9.18	79.00	0.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	penam; cephalosporin; carbapenem	antibiotic inactivation
AAC(3)-IIa	3002533	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pWP113a	6.00	0.00	6.00	34.15	294.00	11.00	0	0	0	0	N/A	N/A		861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
ErmC	3000250	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus epidermidis	2.00	0.00	2.00	34.97	257.00	44.00	0	0	0	0	N/A	N/A		735	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; streptogramin antibiotic; lincosamide antibiotic	antibiotic target alteration
Escherichia coli acrA	3004043	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	18.00	2.00	20.00	93.22	1113.00	35.10	0	0	0	0	N/A	N/A		1194	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; fluoroquinolone antibiotic; penam; rifamycin antibiotic; phenicol antibiotic; cephalosporin; tetracycline antibiotic; triclosan	antibiotic efflux
OXA-309	3001504	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	40.00	15.00	55.00	91.15	752.00	3.91	0	0	0	0	N/A	N/A	OXA-211 (1)	825	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
ceoA	3003009	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	1.00	1.00	2.00	11.17	136.00	11.00	0	0	0	0	N/A	N/A		1218	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic efflux
OXA-15	3001410	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	29.71	246.00	1.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
floR	3002705	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	12.00	2.00	14.00	42.96	522.00	11.86	0	0	0	0	N/A	N/A		1215	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
mphA	3000316	protein homolog model	CARD	1	100.0	no data	no data	Enterobacteriaceae	1.00	1.00	2.00	14.21	130.00	22.00	0	0	0	0	N/A	N/A		915	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
CfxA2	3003002	protein homolog model	CARD	1	100.0	no data	no data	Prevotella intermedia	2.00	0.00	2.00	18.32	177.00	1.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
OXA-320	3001793	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	2.00	0.00	2.00	30.32	252.00	1.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
OXA-274	3001730	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter guillouiae	51.00	19.00	70.00	93.85	794.00	17.61	0	0	0	0	N/A	N/A	OXA-228 (1)	846	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
OXA-56	3001795	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	18.85	151.00	0.50	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
amrB	3002983	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia pseudomallei	12.00	8.00	20.00	13.95	437.00	11.55	0	0	0	0	N/A	N/A		3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
OXA-212	3001711	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	127.00	33.00	160.00	100.00	825.00	7.67	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
msrA	3000251	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	1.00	1.00	2.00	1.91	28.00	11.00	0	0	0	0	N/A	N/A		1467	ABC-F ATP-binding cassette ribosomal protection protein	streptogramin antibiotic; macrolide antibiotic	antibiotic target protection
OXA-205	3001483	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	6.00	4.00	10.00	58.68	470.00	7.60	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
mdsC	3000791	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	2.00	4.00	4.30	65.00	11.00	0	0	0	0	N/A	N/A		1512	resistance-nodulation-cell division (RND) antibiotic efflux pump	cephalosporin; carbapenem; penam; monobactam; cephamycin; penem; phenicol antibiotic	antibiotic efflux
MexD	3000801	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	63.00	39.00	102.00	45.43	1423.00	9.13	0	0	0	0	N/A	N/A		3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; fluoroquinolone antibiotic; cephalosporin; macrolide antibiotic; penam; aminocoumarin antibiotic; aminoglycoside antibiotic	antibiotic efflux
aadA24	3002621	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	6.00	0.00	6.00	38.08	297.00	1.00	0	0	0	0	N/A	N/A		780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	6.88	57.00	0.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
Mrx	3003839	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	8.00	2.00	10.00	37.77	468.00	34.10	0	0	0	0	N/A	N/A		1239	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
CfxA	3003001	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides vulgatus	3.00	1.00	4.00	23.08	223.00	0.75	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
OXA-363	3001550	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter lwoffii	2.00	0.00	2.00	36.34	302.00	11.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	penam; cephalosporin	antibiotic inactivation
dfrA26	3002857	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	6.52	36.00	11.00	0	0	0	0	N/A	N/A		552	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
aadA16	3002616	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	9.00	9.00	18.00	23.05	195.00	6.44	0	0	0	0	N/A	N/A		846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
FosA5	3003209	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	35.71	150.00	0.50	0	0	0	0	N/A	N/A		420	fosfomycin thiol transferase	fosfomycin	antibiotic inactivation
mdtC	3000794	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	83.00	29.00	112.00	93.34	2873.00	20.81	0	0	0	0	N/A	N/A	MuxC (1); mdtB (1)	3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
MOX-3	3002186	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sp.	2.00	0.00	2.00	17.58	202.00	11.00	0	0	0	0	N/A	N/A		1149	MOX beta-lactamase	penam; cephalosporin; cephamycin	antibiotic inactivation
tet(40)	3000567	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus suis	14.00	0.00	14.00	71.99	879.00	42.86	0	0	0	0	N/A	N/A	tetO (1); tet32 (1)	1221	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
cphA5	3003101	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas salmonicida	6.00	0.00	6.00	38.04	291.00	11.00	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
EBR-2	3004463	protein homolog model	CARD	1	100.0	no data	no data	Empedobacter falsenii	3.00	3.00	6.00	28.11	199.00	10.50	0	0	0	0	N/A	N/A		708	EBR beta-lactamase	penam; cephalosporin; carbapenem	antibiotic inactivation
emrK	3000206	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	55.59	587.00	39.43	0	0	0	0	N/A	N/A	emrY (1)	1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
aadA6/aadA10	3002622	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	17.00	1.00	18.00	87.77	732.00	3.17	0	0	0	0	N/A	N/A		834	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CARB-8	3002247	protein homolog model	CARD	1	100.0	no data	no data	Oligella urethralis	5.00	3.00	8.00	61.09	548.00	0.62	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
mexN	3003705	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	4.00	12.00	17.20	535.00	15.00	0	0	0	0	N/A	N/A		3111	resistance-nodulation-cell division (RND) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
acrF	3000502	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	72.00	12.00	84.00	82.42	2559.00	31.01	0	0	0	0	N/A	N/A		3105	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
oprA	3003039	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	7.00	14.00	8.40	118.00	11.00	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline antibiotic; fluoroquinolone antibiotic; macrolide antibiotic; aminoglycoside antibiotic; carbapenem	antibiotic efflux
