ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
sul2	3000412	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	222.00	44.00	266.00	100.00	816.00	35.15	0	0	0	0	N/A	N/A	APH(3'')-Ib (1); CMY-59 (1)	816	sulfonamide resistant sul	sulfone antibiotic; sulfonamide antibiotic	antibiotic target replacement
OXA-205	3001483	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	74.00	22.00	96.00	100.00	801.00	17.52	0	0	0	0	N/A	N/A	aadA13 (1); aadA8 (1); aadA3 (1); OXA-368 (1)	801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
emrK	3000206	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	15.00	1.00	16.00	61.36	648.00	41.25	0	0	0	0	N/A	N/A		1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
oleC	3003748	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces antibioticus	5.00	5.00	10.00	3.27	32.00	11.00	0	0	0	0	N/A	N/A		978	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
lnuF	3002839	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	48.54	399.00	14.00	0	0	0	0	N/A	N/A		822	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
ANT(6)-Ia	3002626	protein homolog model	CARD	1	100.0	no data	no data	Exiguobacterium sp.	14.00	2.00	16.00	60.53	523.00	31.19	0	0	0	0	N/A	N/A		864	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
APH(3'')-Ib	3002639	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	268.00	30.00	298.00	100.00	804.00	38.51	0	0	0	0	N/A	N/A	dfrA14 (1); sul2 (1); APH(6)-Id (1)	804	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
acrD	3000491	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	42.00	17.00	59.00	62.07	1933.00	20.68	0	0	0	0	N/A	N/A	MexD (1)	3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
GES-4	3002333	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	14.81	128.00	1.00	0	0	0	0	N/A	N/A	OXA-368 (1)	864	GES beta-lactamase	cephalosporin; carbapenem; penam	antibiotic inactivation
CTX-M-77	3001938	protein homolog model	CARD	1	100.0	no data	no data	Kluyvera ascorbata	2.00	0.00	2.00	18.26	160.00	0.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
dfrA1	3002854	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	12.00	2.00	14.00	82.45	465.00	21.79	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); aadA22 (1)	564	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
vanHA	3002942	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	1.00	1.00	2.00	4.23	41.00	11.00	0	0	0	0	N/A	N/A		969	vanH; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
emrA	3000027	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	14.00	5.00	19.00	64.45	756.00	26.21	0	0	0	0	N/A	N/A	emrR (1)	1173	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
adeG	3000778	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	11.71	143.00	44.00	0	0	0	0	N/A	N/A	adeF (1)	1221	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline antibiotic; fluoroquinolone antibiotic	antibiotic efflux
ErmX	3000596	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium striatum	32.00	4.00	36.00	100.00	762.00	38.22	0	0	0	0	N/A	N/A		762	Erm 23S ribosomal RNA methyltransferase	lincosamide antibiotic; streptogramin antibiotic; macrolide antibiotic	antibiotic target alteration
SAT-4	3002897	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter coli	4.00	0.00	4.00	70.72	384.00	29.00	0	0	0	0	N/A	N/A		543	streptothricin acetyltransferase (SAT)	nucleoside antibiotic	antibiotic inactivation
MexA	3000377	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	5.00	10.00	13.72	158.00	11.00	0	0	0	0	N/A	N/A		1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	cephamycin; peptide antibiotic; aminocoumarin antibiotic; phenicol antibiotic; carbapenem; tetracycline antibiotic; penem; macrolide antibiotic; monobactam; diaminopyrimidine antibiotic; cephalosporin; sulfonamide antibiotic; penam; fluoroquinolone antibiotic	antibiotic efflux
OXA-16	3001411	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	3.00	6.00	45.48	352.00	0.50	0	0	0	0	N/A	N/A		774	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
vanTG	3002972	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	2.00	0.00	2.00	14.07	301.00	44.00	0	0	0	0	N/A	N/A		2139	vanT; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
adeN	3000559	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	18.81	123.00	11.00	0	0	0	0	N/A	N/A		654	resistance-nodulation-cell division (RND) antibiotic efflux pump	phenicol antibiotic; cephalosporin; lincosamide antibiotic; rifamycin antibiotic; carbapenem; tetracycline antibiotic; penem; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; macrolide antibiotic	antibiotic efflux
vanRF	3002925	protein homolog model	CARD	1	100.0	no data	no data	Paenibacillus popilliae	1.00	1.00	2.00	5.46	38.00	11.00	0	0	0	0	N/A	N/A		696	vanR; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
OXA-31	3001425	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	29.60	246.00	1.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
SHV-124	3001171	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	23.86	194.00	1.00	0	0	0	0	N/A	N/A		813	SHV beta-lactamase	cephalosporin; carbapenem; penam	antibiotic inactivation
OXA-368	3001555	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sobria	210.00	61.00	271.00	69.72	1897.00	16.94	0	0	0	0	N/A	N/A	EreA (1); GES-15 (1); aadA2 (1); catB3 (1); OXA-11 (1); QnrVC4 (1); aadA5 (1); GES-4 (1); aadA22 (1); aadA6 (1); OXA-205 (1); aadA7 (1); AAC(6')-Ib7 (1); cmlA5 (1); arr-3 (1); aadA15 (1); OXA-4 (1); aadA (1); GES-1 (1); aadA24 (1); cmlA6 (1)	2721	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
dfrF	3002867	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	30.00	8.00	38.00	96.97	480.00	31.79	0	0	0	0	N/A	N/A		495	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
farA	3003961	protein homolog model	CARD	1	100.0	no data	no data	Neisseria meningitidis	25.00	25.00	50.00	14.03	162.00	8.54	0	0	0	0	N/A	N/A		1155	major facilitator superfamily (MFS) antibiotic efflux pump	antibacterial free fatty acids	antibiotic efflux
mefB	3003107	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	37.00	3.00	40.00	92.85	1142.00	31.70	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
lsaE	3003206	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	56.00	2.00	58.00	86.13	1279.00	42.21	0	0	0	0	N/A	N/A	lnuB (1)	1485	ABC-F ATP-binding cassette ribosomal protection protein	pleuromutilin antibiotic; lincosamide antibiotic	antibiotic target protection
mtrE	3000812	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	5.00	5.00	10.00	16.88	237.00	11.00	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
CMY-117	3002128	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	23.47	269.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
adeF	3000777	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	11.00	0.00	11.00	34.37	1093.00	36.00	0	0	0	0	N/A	N/A	adeG (1)	3180	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline antibiotic; fluoroquinolone antibiotic	antibiotic efflux
OXA-97	3001647	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	16.00	2.00	18.00	79.12	667.00	0.67	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
AAC(3)-IIa	3002533	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pWP113a	2.00	0.00	2.00	34.38	296.00	11.00	0	0	0	0	N/A	N/A		861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
CARB-4	3002243	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	75.00	7.00	82.00	100.00	867.00	26.88	0	0	0	0	N/A	N/A	ANT(2'')-Ia (1); AAC(6')-Ib7 (1); aadA15 (1); catB2 (1); aadA3 (1)	867	CARB beta-lactamase	penam	antibiotic inactivation
adeA	3000774	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	0.00	4.00	25.36	302.00	44.00	0	0	0	0	N/A	N/A		1191	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline antibiotic; glycylcycline	antibiotic efflux
aadA6	3002606	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	358.00	299.00	657.00	81.44	689.00	4.11	0	0	0	0	N/A	N/A	aadA8 (1); aadA5 (1); qacH (1); ANT(2'')-Ia (1); aadA4 (1); aadA (1); aadA16 (1); OXA-368 (1); aadA24 (1); aadA22 (1)	846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OprZ	3004142	protein homolog model	CARD	1	100.0	no data	no data	Achromobacter insuavis	33.00	31.00	64.00	22.27	310.00	3.22	0	0	0	0	N/A	N/A		1392	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; aminoglycoside antibiotic	antibiotic efflux
catB8	3002680	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	7.00	2.00	9.00	62.40	395.00	26.33	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); APH(3')-Ib (1)	633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
CMY-34	3002045	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	1.00	2.00	13.00	149.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	4.00	9.00	61.77	328.00	2.89	0	0	0	0	N/A	N/A	OXA-47 (1)	531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
ANT(3'')-IIc	3004091	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter parvus	93.00	27.00	120.00	100.00	780.00	22.40	0	0	0	0	N/A	N/A		780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
vanWG	3002965	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	2.00	0.00	2.00	35.34	299.00	28.00	0	0	0	0	N/A	N/A		846	glycopeptide resistance gene cluster; vanW	glycopeptide antibiotic	antibiotic target alteration
aadA	3002601	protein homolog model	CARD	1	100.0	no data	no data	Bacteria	118.00	28.00	146.00	100.00	792.00	4.49	0	0	0	0	N/A	N/A	aadA6 (1); aadA11 (1); AAC(6')-Ib7 (1); OXA-47 (1); OXA-233 (1); dfrB6 (1); OXA-36 (1); OXA-454 (1); OXA-368 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CMY-24	3002035	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	8.99	103.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
VEB-1b	3003712	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	24.22	218.00	1.00	0	0	0	0	N/A	N/A		900	VEB beta-lactamase	cephalosporin; monobactam	antibiotic inactivation
efrA	3003948	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	1.00	1.00	2.00	2.75	40.00	11.00	0	0	0	0	N/A	N/A		1457	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic; rifamycin antibiotic; fluoroquinolone antibiotic	antibiotic efflux
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	14.60	138.00	16.00	0	0	0	0	N/A	N/A		945	TLA beta-lactamase	fluoroquinolone antibiotic; cephalosporin; monobactam	antibiotic inactivation
Klebsiella pneumoniae acrA	3004041	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	21.22	254.00	41.00	0	0	0	0	N/A	N/A		1197	resistance-nodulation-cell division (RND) antibiotic efflux pump	triclosan; cephalosporin; glycylcycline; rifamycin antibiotic; phenicol antibiotic; tetracycline antibiotic; penam; fluoroquinolone antibiotic	antibiotic efflux
TEM-1	3000873	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	1.00	2.00	9.41	81.00	0.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	penam; penem; cephalosporin; monobactam	antibiotic inactivation
pp-flo	3002812	protein homolog model	CARD	1	100.0	no data	no data	Photobacterium damselae	14.00	2.00	16.00	60.09	676.00	0.31	0	0	0	0	N/A	N/A		1125	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
tet(H)	3000175	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	22.00	2.00	24.00	92.60	1114.00	38.38	0	0	0	0	N/A	N/A		1203	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
AAC(6')-Ib10	3002581	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	23.86	146.00	1.00	0	0	0	0	N/A	N/A	OXA-233 (1)	612	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
Mrx	3003839	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	33.00	3.00	36.00	97.50	1208.00	39.36	0	0	0	0	N/A	N/A	mphA (1)	1239	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
aadA8	3002608	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	44.00	20.00	64.00	97.35	771.00	2.81	0	0	0	0	N/A	N/A	aadA6 (1); OXA-205 (1); ANT(2'')-Ia (1); AAC(6')-Ib7 (1); OXA-14 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tet(A)	3000165	protein homolog model	CARD	1	100.0	no data	no data	Proteobacteria	19.00	1.00	20.00	93.45	1127.00	2.95	0	0	0	0	N/A	N/A		1206	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; glycylcycline	antibiotic efflux
acrB	3000216	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	67.00	16.00	83.00	84.29	2655.00	23.18	0	0	0	0	N/A	N/A	Escherichia_coli_acrA (1)	3150	resistance-nodulation-cell division (RND) antibiotic efflux pump	triclosan; cephalosporin; glycylcycline; rifamycin antibiotic; phenicol antibiotic; tetracycline antibiotic; penam; fluoroquinolone antibiotic	antibiotic efflux
oprA	3003039	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	8.00	16.00	7.62	107.00	6.00	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	carbapenem; tetracycline antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; macrolide antibiotic	antibiotic efflux
TEM-182	3001373	protein homolog model	CARD	1	100.0	no data	no data	Haemophilus parainfluenzae	2.00	2.00	4.00	20.33	175.00	0.25	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	penem; penam; cephalosporin; monobactam	antibiotic inactivation
GES-15	3002344	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	0.00	3.00	43.17	373.00	1.00	0	0	0	0	N/A	N/A	OXA-368 (1)	864	GES beta-lactamase	cephalosporin; carbapenem; penam	antibiotic inactivation
adeK	3000782	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	29.00	20.00	49.00	65.02	946.00	15.82	0	0	0	0	N/A	N/A	adeJ (1)	1455	resistance-nodulation-cell division (RND) antibiotic efflux pump	phenicol antibiotic; cephalosporin; lincosamide antibiotic; rifamycin antibiotic; carbapenem; tetracycline antibiotic; penem; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; macrolide antibiotic	antibiotic efflux
lnuD	3002838	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus uberis	9.00	3.00	12.00	94.75	469.00	18.33	0	0	0	0	N/A	N/A		495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
dfrA14	3002859	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	1.00	5.00	63.77	308.00	23.00	0	0	0	0	N/A	N/A	APH(3'')-Ib (1)	483	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
ACT-10	3001832	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	2.00	0.00	2.00	22.08	253.00	11.00	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	penam; cephalosporin; carbapenem; cephamycin	antibiotic inactivation
AAC(6')-Ib	3002546	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	8.00	1.00	9.00	80.90	449.00	5.33	0	0	0	0	N/A	N/A	cmlA6 (1)	555	AAC(6'); AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
CfxA2	3003002	protein homolog model	CARD	1	100.0	no data	no data	Prevotella intermedia	56.00	16.00	72.00	100.00	966.00	1.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
QnrVC1	3002799	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	4.00	0.00	4.00	58.45	384.00	11.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	6.00	0.00	6.00	21.94	258.00	42.00	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
AAC(3)-IIc	3002535	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	34.96	301.00	11.00	0	0	0	0	N/A	N/A		861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
OXA-164	3001662	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	23.00	5.00	28.00	95.61	806.00	0.82	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
APH(3')-VI	3003687	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	1.00	6.00	44.36	346.00	9.17	0	0	0	0	N/A	N/A		780	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
OXA-663	3004489	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	25.00	3.00	28.00	80.27	643.00	0.89	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
GES-14	3002343	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	0.00	4.00	38.08	329.00	0.50	0	0	0	0	N/A	N/A		864	GES beta-lactamase	cephalosporin; carbapenem; penam	antibiotic inactivation
MuxC	3004075	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	89.00	81.00	170.00	24.33	757.00	5.13	0	0	0	0	N/A	N/A		3111	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline antibiotic; aminocoumarin antibiotic; macrolide antibiotic; monobactam	antibiotic efflux
mdtN	3003548	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	37.79	390.00	43.00	0	0	0	0	N/A	N/A		1032	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; acridine dye	antibiotic efflux
mupA	3000521	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	10.00	10.00	20.00	3.09	95.00	11.00	0	0	0	0	N/A	N/A		3075	antibiotic resistant isoleucyl-tRNA synthetase (ileS)	mupirocin	antibiotic target alteration
aadA17	3002617	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	23.00	5.00	28.00	77.78	616.00	2.82	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-240 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
cmlA1	3002693	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	21.00	3.00	24.00	86.75	1093.00	8.71	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-47 (1)	1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
EreB	3000363	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	21.03	265.00	44.00	0	0	0	0	N/A	N/A		1260	macrolide esterase	macrolide antibiotic	antibiotic inactivation
OXA-101	3001439	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	44.00	0.00	44.00	94.38	756.00	8.73	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
APH(3')-VIa	3002652	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	35.00	273.00	11.00	0	0	0	0	N/A	N/A		780	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
OXA-309	3001504	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	5.00	1.00	6.00	51.76	427.00	6.67	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-7	3001402	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	32.08	257.00	0.75	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
QnrVC5	3002802	protein homolog model	CARD	1	100.0	no data	no data	Vibrio fluvialis	4.00	1.00	5.00	68.65	451.00	0.60	0	0	0	0	N/A	N/A	AAC(6')-Ib9 (1)	657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
ANT(3'')-Ii-AAC(6')-IId fusion protein	3002598	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	8.00	2.00	10.00	43.75	609.00	0.70	0	0	0	0	N/A	N/A		1392	ANT(3''); AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
