ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
lnuD	3002838	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus uberis	13.00	7.00	20.00	100.00	495.00	16.80	0	0	0	0	N/A	N/A		495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
carA	3002817	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces thermotolerans	38.00	38.00	76.00	8.21	136.00	10.18	0	0	0	0	N/A	N/A		1656	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
GES-22	3002351	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	3.00	0.00	3.00	32.87	284.00	1.00	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	864	GES beta-lactamase	cephalosporin; penam; carbapenem	antibiotic inactivation
tolC	3000237	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	30.00	6.00	36.00	85.82	1277.00	33.56	0	0	0	0	N/A	N/A		1488	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	cephamycin; tetracycline antibiotic; phenicol antibiotic; glycylcycline; fluoroquinolone antibiotic; penam; cephalosporin; macrolide antibiotic; aminocoumarin antibiotic; triclosan; rifamycin antibiotic	antibiotic efflux
arnA	3002985	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	13.00	9.00	22.00	28.91	575.00	13.73	0	0	0	0	N/A	N/A		1989	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
SAT-4	3002897	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter coli	2.00	0.00	2.00	52.12	283.00	44.00	0	0	0	0	N/A	N/A		543	streptothricin acetyltransferase (SAT)	nucleoside antibiotic	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	44.00	8.00	52.00	97.22	770.00	1.21	0	0	0	0	N/A	N/A	OXA-16 (1); dfrA15 (1); OXA-454 (1); OXA-34 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
lsaE	3003206	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	128.00	7.00	135.00	100.00	1485.00	40.80	0	0	0	0	N/A	N/A	lnuB (1)	1485	ABC-F ATP-binding cassette ribosomal protection protein	pleuromutilin antibiotic; lincosamide antibiotic	antibiotic target protection
Erm(47)	3003908	protein homolog model	CARD	1	100.0	no data	no data	Helcococcus kunzii	2.00	2.00	4.00	23.62	175.00	22.00	0	0	0	0	N/A	N/A		741	Erm 23S ribosomal RNA methyltransferase	streptogramin antibiotic; lincosamide antibiotic; macrolide antibiotic	antibiotic target alteration
patB	3000025	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	2.00	0.00	2.00	10.63	124.00	22.00	0	0	0	0	N/A	N/A		1167	ATP-binding cassette (ABC) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
mel	3000616	protein homolog model	CARD	1	100.0	no data	no data	Bacteria	129.00	10.00	139.00	100.00	1464.00	35.63	0	0	0	0	N/A	N/A	mefA (1)	1464	ABC-F ATP-binding cassette ribosomal protection protein	streptogramin antibiotic; macrolide antibiotic	antibiotic target protection
farA	3003961	protein homolog model	CARD	1	100.0	no data	no data	Neisseria meningitidis	3.00	3.00	6.00	5.89	68.00	11.00	0	0	0	0	N/A	N/A		1155	major facilitator superfamily (MFS) antibiotic efflux pump	antibacterial free fatty acids	antibiotic efflux
emrK	3000206	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	33.00	4.00	37.00	95.93	1013.00	38.81	0	0	0	0	N/A	N/A	emrY (1)	1056	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
catB2	3002675	protein homolog model	CARD	1	100.0	no data	no data	Pasteurella multocida	15.00	0.00	15.00	100.00	633.00	40.67	0	0	0	0	N/A	N/A	EreA (1); AAC(6')-Ib7 (1)	633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
oleB	3003036	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces antibioticus	37.00	37.00	74.00	8.01	137.00	9.68	0	0	0	0	N/A	N/A		1710	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
mdtP	3003550	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	36.00	4.00	40.00	78.12	1146.00	38.20	0	0	0	0	N/A	N/A	mdtO (1)	1467	major facilitator superfamily (MFS) antibiotic efflux pump	acridine dye; nucleoside antibiotic	antibiotic efflux
Klebsiella pneumoniae OmpK37	3004122	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	30.00	14.00	44.00	73.42	826.00	18.16	0	0	0	0	N/A	N/A		1125	General Bacterial Porin with reduced permeability to beta-lactams	penam; carbapenem; monobactam; cephamycin; cephalosporin; penem	reduced permeability to antibiotic
baeS	3000829	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	12.00	4.00	16.00	64.89	911.00	28.88	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic; aminoglycoside antibiotic	antibiotic efflux
tetQ	3000191	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	318.00	44.00	362.00	100.00	1974.00	36.93	0	0	0	0	N/A	N/A		1974	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
adeJ	3000781	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	34.00	14.00	48.00	64.90	2062.00	17.46	0	0	0	0	N/A	N/A		3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	penem; diaminopyrimidine antibiotic; phenicol antibiotic; lincosamide antibiotic; tetracycline antibiotic; carbapenem; cephalosporin; rifamycin antibiotic; fluoroquinolone antibiotic; macrolide antibiotic	antibiotic efflux
mdtO	3003549	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	37.00	0.00	37.00	76.51	1570.00	43.35	0	0	0	0	N/A	N/A	mdtP (1); mdtN (1)	2052	major facilitator superfamily (MFS) antibiotic efflux pump	acridine dye; nucleoside antibiotic	antibiotic efflux
OXA-3	3001398	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	34.00	8.00	42.00	94.57	783.00	2.24	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); aadA13 (1)	828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
MOX-9	3002191	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	2.00	0.00	2.00	24.05	277.00	39.00	0	0	0	0	N/A	N/A		1152	MOX beta-lactamase	cephamycin; cephalosporin; penam	antibiotic inactivation
aadA21	3002618	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	44.00	4.00	48.00	95.71	758.00	0.88	0	0	0	0	N/A	N/A	lnuF (1); dfrA15 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
ROB-1	3002995	protein homolog model	CARD	1	100.0	no data	no data	Mannheimia haemolytica	3.00	1.00	4.00	41.07	377.00	33.00	0	0	0	0	N/A	N/A		918	ROB beta-lactamase	cephalosporin; penam	antibiotic inactivation
emrB	3000074	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	61.00	15.00	76.00	91.75	1412.00	27.45	0	0	0	0	N/A	N/A	emrA (1)	1539	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
aadA8	3002608	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	71.00	22.00	93.00	100.00	792.00	4.30	0	0	0	0	N/A	N/A	sul1 (1); cmlA1 (1); aadA2 (1); dfrA1 (1); CARB-2 (1); OXA-15 (1); OXA-2 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
Campylobacter coli chloramphenicol acetyltransferase	3004454	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter coli	14.00	8.00	22.00	97.92	611.00	24.50	0	0	0	0	N/A	N/A		624	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
lmrC	3002881	protein homolog model	CARD	1	100.0	no data	no data	Lactococcus lactis	2.00	0.00	2.00	15.62	268.00	44.00	0	0	0	0	N/A	N/A		1716	ABC-F ATP-binding cassette ribosomal protection protein	lincosamide antibiotic	antibiotic target protection
AAC(6')-Ib3	3002576	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	54.41	302.00	1.00	0	0	0	0	N/A	N/A		555	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
sul3	3000413	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	6.69	53.00	11.00	0	0	0	0	N/A	N/A		792	sulfonamide resistant sul	sulfone antibiotic; sulfonamide antibiotic	antibiotic target replacement
OprJ	3000802	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	8.00	16.00	7.99	115.00	9.75	0	0	0	0	N/A	N/A		1440	resistance-nodulation-cell division (RND) antibiotic efflux pump	penam; cephalosporin; macrolide antibiotic; tetracycline antibiotic; aminocoumarin antibiotic; phenicol antibiotic; diaminopyrimidine antibiotic; aminoglycoside antibiotic; fluoroquinolone antibiotic	antibiotic efflux
OXA-58	3001611	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	2.00	4.00	25.98	219.00	0.50	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-47	3000916	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	21.84	188.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	penam; monobactam; cephalosporin; penem	antibiotic inactivation
TEM-57	3000926	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	39.49	340.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	penam; monobactam; cephalosporin; penem	antibiotic inactivation
eptA	3003576	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	36.00	4.00	40.00	90.39	1486.00	38.25	0	0	0	0	N/A	N/A		1644	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mdtK	3001327	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	4.00	4.00	8.00	20.63	294.00	11.00	0	0	0	0	N/A	N/A		1425	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic	antibiotic efflux
OXA-240	3001499	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	17.00	0.00	17.00	86.77	695.00	1.00	0	0	0	0	N/A	N/A	aadA15 (1)	801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
vgaC	3002831	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	7.00	7.00	14.00	96.10	222.00	13.43	0	0	0	0	N/A	N/A		231	ABC-F ATP-binding cassette ribosomal protection protein	pleuromutilin antibiotic; streptogramin antibiotic	antibiotic target protection
mefC	3003745	protein homolog model	CARD	1	100.0	no data	no data	Photobacterium damselae	36.00	4.00	40.00	94.69	1159.00	35.35	0	0	0	0	N/A	N/A		1224	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
OXA-34	3001428	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	6.00	2.00	8.00	47.47	366.00	0.62	0	0	0	0	N/A	N/A	catB3 (1); aadA17 (1)	771	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-415	3001606	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	16.00	3.00	19.00	82.85	686.00	0.79	0	0	0	0	N/A	N/A	qacH (1); aadA5 (1); aadA13 (1)	828	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-119	3001775	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	23.00	2.00	25.00	90.51	725.00	2.92	0	0	0	0	N/A	N/A	aadA5 (1)	801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
ANT(9)-Ia	3002630	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	20.00	2.00	22.00	97.53	711.00	36.91	0	0	0	0	N/A	N/A		729	ANT(9)	aminoglycoside antibiotic	antibiotic inactivation
marA	3000263	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	11.00	7.00	18.00	96.88	372.00	20.00	0	0	0	0	N/A	N/A		384	General Bacterial Porin with reduced permeability to beta-lactams; resistance-nodulation-cell division (RND) antibiotic efflux pump	penam; cephamycin; tetracycline antibiotic; phenicol antibiotic; glycylcycline; fluoroquinolone antibiotic; penem; cephalosporin; carbapenem; monobactam; rifamycin antibiotic; triclosan	antibiotic efflux; reduced permeability to antibiotic
tetO	3000190	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	493.00	26.00	519.00	100.00	1920.00	31.13	0	0	0	0	N/A	N/A	tet32 (1); tet(40) (1)	1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
evgS	3000833	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	69.00	4.00	73.00	92.49	3324.00	41.05	0	0	0	0	N/A	N/A	evgA (1)	3594	resistance-nodulation-cell division (RND) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump	penam; macrolide antibiotic; tetracycline antibiotic; fluoroquinolone antibiotic	antibiotic efflux
OKP-B-1	3002434	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	8.94	77.00	0.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
mexL	3003710	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	9.00	9.00	18.00	9.23	59.00	11.00	0	0	0	0	N/A	N/A		639	resistance-nodulation-cell division (RND) antibiotic efflux pump	triclosan; tetracycline antibiotic; macrolide antibiotic	antibiotic efflux
farB	3003962	protein homolog model	CARD	1	100.0	no data	no data	Neisseria meningitidis	1.00	1.00	2.00	7.33	112.00	11.00	0	0	0	0	N/A	N/A		1527	major facilitator superfamily (MFS) antibiotic efflux pump	antibacterial free fatty acids	antibiotic efflux
Burkholderia pseudomallei Omp38	3004123	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia pseudomallei	1.00	1.00	2.00	4.46	50.00	11.00	0	0	0	0	N/A	N/A		1122	General Bacterial Porin with reduced permeability to beta-lactams	penam; cephamycin; cephalosporin; carbapenem; monobactam; penem	reduced permeability to antibiotic
TEM-217	3001394	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	4.00	0.00	4.00	54.94	473.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	penam; monobactam; cephalosporin; penem	antibiotic inactivation
QnrS4	3002793	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	29.68	195.00	1.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
ErmA	3000347	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	2.00	2.00	4.00	18.58	136.00	11.00	0	0	0	0	N/A	N/A		732	Erm 23S ribosomal RNA methyltransferase	lincosamide antibiotic; streptogramin antibiotic; macrolide antibiotic	antibiotic target alteration
aadA24	3002621	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	160.00	26.00	186.00	98.97	772.00	5.15	0	0	0	0	N/A	N/A		780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-Hangzhou	3002592	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	52.79	274.00	1.00	0	0	0	0	N/A	N/A		519	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
OXA-205	3001483	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	72.00	14.00	86.00	100.00	801.00	14.01	0	0	0	0	N/A	N/A	catB3 (1); aadA6 (1); aadA4 (1)	801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
gadW	3003838	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	20.00	10.00	30.00	90.95	663.00	26.87	0	0	0	0	N/A	N/A		729	resistance-nodulation-cell division (RND) antibiotic efflux pump	penam; macrolide antibiotic; fluoroquinolone antibiotic	antibiotic efflux
vanRG	3002926	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	4.00	2.00	6.00	31.36	222.00	14.67	0	0	0	0	N/A	N/A		708	vanR; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
GES-8	3002337	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	15.86	137.00	0.50	0	0	0	0	N/A	N/A		864	GES beta-lactamase	cephalosporin; penam; carbapenem	antibiotic inactivation
Klebsiella pneumoniae acrA	3004041	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	10.00	1.00	11.00	69.76	835.00	37.18	0	0	0	0	N/A	N/A	acrB (1)	1197	resistance-nodulation-cell division (RND) antibiotic efflux pump	penam; phenicol antibiotic; cephalosporin; glycylcycline; rifamycin antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; triclosan	antibiotic efflux
CARB-16	3002255	protein homolog model	CARD	1	100.0	no data	no data	Psychrobacter maritimus	7.00	1.00	8.00	63.43	569.00	0.88	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
mdtB	3000793	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	69.00	15.00	84.00	84.79	2648.00	27.54	0	0	0	0	N/A	N/A	mdtC (1)	3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
mexY	3003033	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	47.00	23.00	70.00	28.65	900.00	9.47	0	0	0	0	N/A	N/A		3141	resistance-nodulation-cell division (RND) antibiotic efflux pump	penam; acridine dye; phenicol antibiotic; aminoglycoside antibiotic; fluoroquinolone antibiotic; cephalosporin; macrolide antibiotic; cephamycin; carbapenem; tetracycline antibiotic	antibiotic efflux
mdtM	3001214	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	14.00	4.00	18.00	73.64	908.00	25.11	0	0	0	0	N/A	N/A		1233	major facilitator superfamily (MFS) antibiotic efflux pump	acridine dye; phenicol antibiotic; lincosamide antibiotic; fluoroquinolone antibiotic; nucleoside antibiotic	antibiotic efflux
evgA	3000832	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	8.00	1.00	9.00	74.47	458.00	36.67	0	0	0	0	N/A	N/A	evgS (1)	615	resistance-nodulation-cell division (RND) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump	penam; macrolide antibiotic; tetracycline antibiotic; fluoroquinolone antibiotic	antibiotic efflux
QnrB6	3002720	protein homolog model	CARD	1	100.0	no data	no data	Pantoea agglomerans	6.00	0.00	6.00	43.91	299.00	11.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
smeB	3003052	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	32.00	28.00	60.00	20.03	631.00	8.70	0	0	0	0	N/A	N/A	MexB (1); MexF (1); acrB (1); smeE (1)	3150	resistance-nodulation-cell division (RND) antibiotic efflux pump	penam; cephalosporin; cephamycin; aminoglycoside antibiotic	antibiotic efflux
tet44	3000556	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter fetus	31.00	3.00	34.00	65.42	1258.00	39.59	0	0	0	0	N/A	N/A		1923	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
aadA2	3002602	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	80.00	11.00	91.00	100.00	780.00	1.34	0	0	0	0	N/A	N/A	tet(C) (1); dfrA15 (1); aadA8 (1)	780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
bacA	3002986	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	15.00	3.00	18.00	87.23	717.00	33.78	0	0	0	0	N/A	N/A		822	undecaprenyl pyrophosphate related proteins	peptide antibiotic	antibiotic target alteration
dfrA14	3002859	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	9.00	0.00	9.00	88.20	426.00	25.56	0	0	0	0	N/A	N/A	APH(3'')-Ib (1)	483	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
